;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
1265;1266;"Orlando ""Cachaíto"" López";Cachaito;9 April 2001;Afro-Cuban Jazz;3.69;258;5
1266;1267;Dollar Brand Duo;Good News From Africa;1974;Cape Jazz;3.53;346;8
1267;1268;McCoy Tyner;Nights of Ballads & Blues;July 1963;Hard Bop;3.53;341;4
1268;1269;Lee Morgan;Charisma;May 1969;Hard Bop;3.77;232;6
1269;1270;Mouse on the Keys;An Anxious Object;8 July 2009;Jazz Fusion;3.51;1,736;13
1270;1271;Cortex;Vol. 2;1977;Jazz-Funk;3.53;336;4
1271;1272;Solomon Ilori and His Afro-Drum Ensemble;African High Life;October 1963;Highlife, Afro-Jazz;3.54;303;4
1272;1273;Allan Holdsworth;Metal Fatigue;1985;Jazz Fusion, Progressive Rock;3.50;836;26
1273;1274;Bill Evans;Conversations With Myself;1963;Post-Bop;3.52;771;10
1274;1275;Pat Metheny;New Chautauqua;March 1979;ECM Style Jazz;3.52;556;12
1275;1276;Herbie Hancock;The Piano;21 June 1979;ECM Style Jazz;3.52;318;7
1276;1277;Jean-Luc Ponty;Mystical Adventures;18 January 1982;Jazz Fusion;3.53;304;6
1277;1278;Old and New Dreams;Old and New Dreams;1977;Avant-Garde Jazz;3.72;235;1
1278;1279;Ted Curson Quartet;Tears for Dolphy;1965;Hard Bop, Post-Bop;3.79;209;2
1279;1280;Anouar Brahem;Barzakh;1991;Arabic Jazz;3.53;327;3
1280;1281;Chet Baker;Playboys;1957;Cool Jazz;3.57;273;7
1281;1282;Roy Ayers Ubiquity;Everybody Loves the Sunshine;July 1976;Soul Jazz, Pop Soul;3.51;924;14
1282;1283;Gil Scott-Heron;Free Will;August 1972;Soul, Jazz Poetry;3.52;706;11
1283;1284;Tin Hat Trio;Book of Silk;8 August 2004;Chamber Jazz, Chamber Folk;3.57;303;7
1284;1285;Bobby Hutcherson;Now!;May 1970;Avant-Garde Jazz, Vocal Jazz;3.65;246;5
1285;1286;Joe Farrell;Outback;February 1972;Jazz, Post-Bop;3.69;232;6
1286;1287;Mildlife;Phase;23 February 2018;Jazz-Funk;3.52;554;3
1287;1288;Thelonious Monk;Mulligan Meets Monk;October 1957;Cool Jazz, Post-Bop;3.53;425;5
1288;1289;Pharoah Sanders;Journey to the One;1980;Soul Jazz, Spiritual Jazz;3.53;398;5
1289;1290;Matana Roberts;Coin Coin Chapter Five: In the Garden;29 September 2023;Avant-Garde Jazz;3.80;208;2
1290;1291;Idris Ackamoor;An Angel Fell;11 May 2018;Spiritual Jazz;3.51;664;4
1291;1292;Jimmy Giuffre;Free Fall;March 1963;Free Jazz;3.50;644;12
1292;1293;Tommy Flanagan;The Cats;August 1959;Hard Bop;3.52;621;3
1293;1294;Stan Getz;West Coast Jazz;1955;Cool Jazz, Bebop;3.53;298;2
1294;1295;Kenny Burrell;Guitar Forms;October 1965;Jazz;3.65;253;6
1295;1296;Sun Ra;Jazz by Sun Ra, Vol. 1;1957;Post-Bop, Big Band;3.52;783;16
1296;1297;The Aristocrats;The Aristocrats;13 September 2011;Progressive Rock, Jazz Fusion;3.51;577;11
1297;1298;Jean Guérin;Tacet;1971;Avant-Garde Jazz, Electronic;3.52;370;9
1298;1299;Barney Kessel;The Poll Winners;1957;Hard Bop;3.65;253;2
1299;1300;Innercity Ensemble;II;27 January 2014;Post-Rock, Free Jazz;3.51;840;10
1300;1301;Causa Sui;Summer Sessions Vol. 2;23 June 2009;Psychedelic Rock, Stoner Rock, Jam Band;3.52;344;4
1301;1302;Cassiber;Man or Monkey;August 1982;Avant-Prog, Avant-Garde Jazz, Experimental Rock;3.52;314;6
1302;1303;Freddie Hubbard;The Hub of Hubbard;1970;Hard Bop;3.78;211;5
1303;1304;Bohren & der Club of Gore;Dolores;10 October 2008;Dark Jazz;3.50;1,670;31
1304;1305;Herbie Hancock;The Prisoner;January 1970;Post-Bop;3.52;625;18
1305;1306;Immortal Onion;XD: Experience Design;13 March 2020;Nu Jazz, Yass;3.52;364;3
1306;1307;Ry Cooder;Jazz;June 1978;Jazz;3.52;332;13
1307;1308;Luis Gasca;For Those Who Chant;April 1972;Latin Jazz, Jazz Fusion;3.66;232;8
1308;1309;Hans Koller;Kunstkopfindianer;1974;Jazz Fusion;3.73;218;3
1309;1310;385;人間 (Ningen);8 May 2013;Art Punk, Jazz-Funk, Noise Rock;3.50;1,191;6
1310;1311;Kenny Burrell;Kenny Burrell & John Coltrane;May 1963;Hard Bop;3.51;743;16
1311;1312;Jan Garbarek;Dis;May 1977;ECM Style Jazz;3.52;328;3
1312;1313;Baden Powell;Solitude on Guitar;1973;Samba-jazz;3.68;247;3
1313;1314;Hank Mobley;The Turnaround!;July 1965;Hard Bop;3.68;258;4
1314;1315;Dedalus;Dedalus;1973;Jazz-Rock, Jazz Fusion;3.50;745;21
1315;1316;Wayne Shorter Featuring Milton Nascimento;Native Dancer;18 January 1975;Jazz Fusion, Samba-jazz;3.50;759;15
1316;1317;Jaimie Branch;Fly or Die;5 May 2017;Avant-Garde Jazz;3.51;549;5
1317;1318;BADBADNOTGOOD;BBNG2;3 April 2012;Jazz Fusion;3.48;4,160;37
1318;1319;Squirrel Nut Zippers;Hot;4 June 1996;Swing Revival, Dixieland;3.50;686;13
1319;1320;John Tchicai;Afrodisiaca;1969;Free Jazz;3.61;256;5
1320;1321;Alexander von Schlippenbach;The Living Music;1969;European Free Jazz;3.64;274;3
1321;1322;The Red Garland Quintet;Soul Junction;November 1960;Hard Bop;3.66;256;2
1322;1323;GoGo Penguin;GoGo Penguin;12 June 2020;Jazz Fusion;3.51;613;3
1323;1324;Weather Report;Tale Spinnin';May 1975;Jazz Fusion;3.51;590;20
1324;1325;Azymuth;Azimuth;May 1975;Jazz-Funk, Jazz Fusion;3.51;404;6
1325;1326;Ornette Coleman;Love Call;February 1971;Avant-Garde Jazz;3.53;342;8
1326;1327;John Zorn;Mount Analogue;31 January 2012;Modern Classical, Avant-Garde Jazz;3.52;335;3
1327;1328; Firyuza [Фирюза];Инструментальный ансамбль Фирюза;1979;Jazz Fusion;3.52;319;14
1328;1329;Marion Brown;Sweet Earth Flying;June 1974;Avant-Garde Jazz, Jazz Fusion;3.61;265;1
1329;1330;Stan Getz;Stan Getz With Guest Artist Laurindo Almeida;November 1966;Bossa nova, Samba-jazz, Latin Jazz;3.67;234;5
1330;1331; Hailu Mergia [ኃይሉ መርጊያ];ኃይሉ መርጊያና የመሣረያ ቅንብሮቹ (Hailu Mergia & Ηis Classical Instrument);1985;Ethio-Jazz;3.51;630;3
1331;1332;Meshell Ndegeocello;The Omnichord Real Book;16 June 2023;Jazz Fusion, Neo-Soul;3.52;403;2
1332;1333;Imelda May;Love Tattoo;20 October 2008;Rockabilly, Swing Revival, Rock & Roll;3.52;307;6
1333;1334;Chet Baker;She Was Too Good to Me;1974;Cool Jazz;3.57;281;3
1334;1335;Marion Brown;Afternoon of a Georgia Faun;15 November 1971;Free Jazz, Modern Creative, Free Improvisation;3.49;748;12
1335;1336;Frank Sinatra;My Way;10 May 1969;Vocal Jazz, Traditional Pop;3.50;517;8
1336;1337; Maki Asakawa [浅川マキ];浅川マキの世界 (Asakawa Maki no Sekai);1970;Vocal Jazz, Singer-Songwriter;3.51;414;1
1337;1338;Weather Report;Heavy Weather;March 1977;Jazz Fusion;3.47;4,503;85
1338;1339;Rahsaan Roland Kirk;Blacknuss;24 January 1972;Soul Jazz;3.52;365;12
1339;1340;Kammerflimmer Kollektief;Absencen;28 March 2005;Nu Jazz, Avant-Garde Jazz;3.52;362;2
1340;1341;Quantic & His Combo Bárbaro;Tradition in Transition;6 July 2009;Latin Jazz, Latin Funk, Afro-Cuban Jazz;3.57;274;10
1341;1342;John Zorn;Spy vs. Spy;1989;Avant-Garde Jazz;3.48;950;18
1342;1343;Alice Coltrane;Translinear Light;29 September 2004;Spiritual Jazz;3.52;320;9
1343;1344;Nduduzo Makhathini;In the Spirit of Ntu;27 May 2022;Afro-Jazz, Spiritual Jazz;3.51;438;5
1344;1345;John Scofield;I Can See Your House From Here;5 April 1994;Jazz Fusion;3.51;319;7
1345;1346;Stanley Turrentine;Sugar;22 November 1970;Soul Jazz;3.61;258;9
1346;1347;Anthony Davis;Epistēmē;1981;Avant-Garde Jazz, Experimental Big Band;3.75;219;2
1347;1348;John Coltrane;Coltrane Jazz;February 1961;Hard Bop;3.50;1,244;24
1348;1349;Deodato;Prelude;January 1973;Jazz Fusion;3.50;784;25
1349;1350;Gilgamesh;Gilgamesh;1975;Canterbury Scene, Jazz Fusion;3.51;560;17
1350;1351;Sam Gendel;blueblue;14 October 2022;Avant-Garde Jazz;3.50;550;3
1351;1352;Non Violent Communication;Obserwacje;15 March 2019;Dark Jazz, Avant-Garde Jazz;3.52;308;3
1352;1353;Alan Silva and the Celestrial Communication Orchestra;Luna Surface;1969;Experimental Big Band, European Free Jazz;3.49;480;10
1353;1354;Gino Vannelli;Storm at Sunup;1975;Progressive Rock, Yacht Rock, Jazz Fusion;3.51;286;13
1354;1355;Yazz Ahmed;Polyhymnia;11 October 2019;Spiritual Jazz;3.49;1,133;6
1355;1356;Frank Sinatra;Swing Easy!;2 August 1954;Standards, Vocal Jazz, Swing;3.50;683;19
1356;1357;Deodato;Deodato 2;18 July 1973;Jazz Fusion;3.51;422;12
1357;1358;Dixie Dregs;Night of the Living Dregs;March 1979;Jazz-Rock, Jazz Fusion;3.51;314;12
1358;1359;Eli Keszler;Stadium;12 October 2018;Electroacoustic, Avant-Garde Jazz;3.49;1,195;8
1359;1360;Gabor Szabo;Spellbinder;December 1966;Jazz manouche;3.50;432;15
1360;1361;Dixie Dregs;Free Fall;27 May 1977;Jazz-Rock, Jazz Fusion;3.51;329;14
1361;1362;Pat Metheny;Question and Answer;1990;Jazz Fusion, Post-Bop, Jazz;3.53;312;8
1362;1363;The Sounds of Liberation;New Horizons;1972;Spiritual Jazz;3.69;218;5
1363;1364;Keleketla!;Keleketla!;3 July 2020;Afro-Jazz, Afrobeat;3.50;543;6
1364;1365;Idris Muhammad;Turn This Mutha Out;1977;Jazz-Funk, Disco;3.51;454;3
1365;1366;PainKiller;Buried Secrets;October 1992;Free Jazz, Grindcore;3.48;1,200;19
1366;1367;Kool & The Gang;Light of Worlds;September 1974;Funk, Jazz-Funk;3.50;492;2
1367;1368;Alice Coltrane;Illuminations;July 1974;Jazz Fusion, Third Stream;3.49;780;22
1368;1369;Madeleine Peyroux;Careless Love;14 September 2004;Vocal Jazz;3.50;461;20
1369;1370;Abstract Orchestra;Madvillain Vol. 1;2 November 2018;Big Band;3.51;337;1
1370;1371;Pat Metheny Group;Speaking of Now;12 February 2002;Jazz Fusion;3.51;352;8
1371;1372;Dżamble;Wołanie o słońce nad światem;1971;Jazz-Rock, Progressive Rock, Jazz-Funk;3.51;291;6
1372;1373;Chet Baker;Sings and Plays With Bud Shank, Russ Freeman and Strings;1955;Vocal Jazz, Standards;3.59;274;2
1373;1374;Annette Peacock;The Perfect Release;1979;Jazz-Funk;3.51;273;9
1374;1375;Terry Bozzio;Black Light Syndrome;15 July 1997;Progressive Rock, Jazz Fusion;3.50;332;15
1375;1376;Phoebe Snow;Phoebe Snow;July 1974;Singer-Songwriter, Folk Pop, Vocal Jazz;3.58;261;15
1376;1377;Grover Washington, Jr.;Winelight;10 October 1980;Smooth Jazz;3.49;759;14
1377;1378;June Christy;Something Cool;2 August 1954;Vocal Jazz, Cool Jazz;3.51;334;7
1378;1379;Irreversible Entanglements;Who Sent You?;20 March 2020;Jazz Poetry, Avant-Garde Jazz;3.49;733;6
1379;1380;DJ Spooky;Optometry;9 July 2002;Avant-Garde Jazz, Nu Jazz, Illbient;3.49;812;11
1380;1381;Cool Quartett;Dancing in Tomelilla;24 June 2012;Vocal Jazz, Field Recordings, Experimental;3.48;485;5
1381;1382;Jean-Luc Ponty;Upon the Wings of Music;25 May 1975;Jazz Fusion;3.60;274;9
1382;1383;Egberto Gismonti;Egberto Gismonti;1973;MPB, Jazz Fusion, Chamber Jazz;3.70;229;2
1383;1384;Ella Fitzgerald;Clap Hands, Here Comes Charlie!;November 1961;Vocal Jazz, Standards;3.78;232;6
1384;1385;Gordian Knot;Emergent;14 January 2003;Progressive Rock, Jazz Fusion;3.48;799;22
1385;1386;The Rippingtons;Tourist in Paradise;15 May 1989;Smooth Jazz, Jazz Pop;3.54;282;4
1386;1387;EABS;Repetitions (Letters to Krzysztof Komeda);17 May 2017;Jazz Fusion;3.49;428;6
1387;1388;Ain Soph;A Story of Mysterious Forest;1980;Jazz Fusion, Progressive Rock;3.49;324;14
1388;1389;Nils Petter Molvær;Baboon Moon;16 September 2011;Nu Jazz, Jazz;3.50;322;4
1389;1390;Ornette Coleman;New York Is Now!;December 1968;Avant-Garde Jazz;3.50;436;7
1390;1391;Michael Garrick Trio;Moonscape;1964;Post-Bop;3.63;236;8
1391;1392;Leon Redbone;On the Track;1975;Dixieland, Ragtime;3.49;297;7
1392;1393;The Art Farmer / Benny Golson Jazztet;Meet the Jazztet;1960;Hard Bop, Cool Jazz;3.67;232;4
1393;1394;Angles 9;Disappeared Behind the Sun;17 January 2017;Experimental Big Band;3.47;1,529;16
1394;1395;Harold Land;The Fox;December 1969;Hard Bop;3.70;218;4
1395;1396;Miłość;Miłość;1993;Yass;3.50;315;1
1396;1397;Jimmy Smith;Bashin': The Unpredictable Jimmy Smith;May 1962;Big Band, Jazz;3.75;227;6
1397;1398;Niechęć;Śmierć w miękkim futerku;3 April 2012;Jazz Fusion, Jazz-Rock;3.48;993;6
1398;1399;Herbie Hancock;My Point of View;September 1963;Post-Bop, Hard Bop;3.48;940;13
1399;1400;Chet Baker;In New York;1958;Hard Bop, Cool Jazz;3.61;270;5
1400;1401;Chris McGregor's Brotherhood of Breath;Brotherhood of Breath;12 March 1971;Experimental Big Band, Jazz;3.62;233;6
1401;1402;Matthew Halsall;On the Go;18 April 2011;Modal Jazz;3.66;247;1
1402;1403;Pat Metheny Group;First Circle;October 1984;Jazz Fusion;3.49;506;14
1403;1404;Sun Ra and His Myth Science Arkestra;When Sun Comes Out;1963;Avant-Garde Jazz, Free Jazz, Post-Bop;3.49;463;11
1404;1405;Freddie Hubbard;Keep Your Soul Together;January 1974;Jazz-Funk;3.65;232;5
1405;1406;McCoy Tyner;Song for My Lady;February 1973;Post-Bop, Spiritual Jazz;3.66;225;5
1406;1407;Henry Threadgill & Make a Move;Where's Your Cup?;1997;Avant-Garde Jazz;3.74;214;4
1407;1408;Amaro Freitas;Sankofa;25 June 2021;Post-Bop, Avant-Garde Jazz;3.49;433;7
1408;1409;Buddy Rich and His Sextet;Blues / Caravan;November 1961;Bebop, Jazz, Hard Bop;3.69;230;3
1409;1410;Tony Allen;The Source;8 September 2017;Post-Bop, Afro-Jazz;3.49;283;3
1410;1411;Esperanza Spalding;Emily's D+Evolution;4 March 2016;Jazz Fusion, Art Pop, Progressive Pop;3.46;1,724;20
1411;1412;Neneh Cherry;The Cherry Thing;18 June 2012;Vocal Jazz, Avant-Garde Jazz;3.47;823;13
1412;1413;Majid Bekkas;Magic Spirit Quartet;31 January 2020;Arabic Jazz, Afro-Jazz;3.48;543;6
1413;1414;;We Out Here;9 February 2018;Jazz;3.48;590;3
1414;1415;Zu;Igneo;2002;Avant-Garde Jazz, Jazz-Rock, Brutal Prog;3.48;647;3
1415;1416;Edward Vesala;Nan Madol;1974;Avant-Garde Jazz, Spiritual Jazz;3.66;228;4
1416;1417;Byard Lancaster;It's Not Up to Us;April 1968;Avant-Garde Jazz;3.73;206;2
1417;1418;Steroid Maximus;Ectopia;28 May 2002;Spy Music, Electronic;3.48;338;3
1418;1419;Ahmad Jamal;Chamber Music of the New Jazz;1956;Cool Jazz;3.55;269;6
1419;1420;Dave Liebman;Lookout Farm;1974;Jazz Fusion, Avant-Garde Jazz;3.61;227;3
1420;1421;Dorothy Ashby;Afro-Harping;July 1968;Soul Jazz, Lounge;3.47;1,199;23
1421;1422;The Budos Band;Burnt Offering;21 October 2014;Jazz-Rock, Jazz-Funk, Deep Funk;3.49;425;3
1422;1423;Hal Willner;Hal Willner Presents Weird Nightmare: Meditations on Mingus;29 September 1992;Dark Jazz, Avant-Garde Jazz;3.47;387;11
1423;1424;Allan Holdsworth;Atavachron;1986;Jazz Fusion;3.48;358;8
1424;1425;Elephant9;Silver Mountain;21 August 2015;Jazz Fusion, Psychedelic Rock;3.57;252;4
1425;1426;Ron Carter with Eric Dolphy, Mal Waldron;Where?;May 1962;Post-Bop;3.49;331;6
1426;1427;Charles Earland;Black Talk!;May 1970;Soul Jazz;3.52;296;12
1427;1428;Joe Henderson;Tetragon;January 1969;Hard Bop, Modal Jazz;3.64;246;1
1428;1429; Takeo Moriyama [森山威男];East Plants;November 1983;Avant-Garde Jazz;3.72;214;2
1429;1430;Charlie Mingus;East Coasting;October 1957;Post-Bop;3.47;774;15
1430;1431;Frank Sinatra;Strangers in the Night;18 June 1966;Standards, Traditional Pop, Vocal Jazz;3.48;550;9
1431;1432; Mulatu Astatke [ሙላቱ አስታጥቄ];Mulatu Steps Ahead;29 March 2010;Afro-Jazz;3.49;334;11
1432;1433;The Heliocentrics;Out There;25 September 2007;Jazz-Funk, Downtempo;3.49;314;7
1433;1434;Jack DeJohnette;In Movement;6 May 2016;ECM Style Jazz, Post-Bop;3.50;286;2
1434;1435;Blossom Dearie;Blossom Dearie Sings;1973;Vocal Jazz, Jazz Pop;3.79;207;5
1435;1436;Squarepusher;Music Is Rotted One Note;12 October 1998;Nu Jazz, Electronic, Jazz Fusion;3.45;2,223;32
1436;1437;Somi;Petite afrique;31 March 2017;Vocal Jazz, Neo-Soul;3.48;501;4
1437;1438;Anna Högberg Attack;Lena;25 April 2020;Avant-Garde Jazz, European Free Jazz;3.54;255;1
1438;1439;Material;Memory Serves;1981;Jazz-Funk, Jazz-Rock, No Wave;3.47;820;10
1439;1440;Level 42;Level 42;1 August 1981;Jazz-Funk, Britfunk, Jazz Fusion;3.48;458;11
1440;1441;Hampshire & Foat;Galaxies Like Grains of Sand;26 May 2017;Cool Jazz, Ambient;3.49;391;3
1441;1442;Binker and Moses;Feeding the Machine;25 February 2022;Avant-Garde Jazz, Post-Bop;3.47;1,072;9
1442;1443;The Peter Brötzmann Trio;For Adolphe Sax;1967;European Free Jazz;3.48;477;3
1443;1444;Błoto;Kwiatostan;11 September 2020;Jazz Fusion, Broken Beat;3.49;346;1
1444;1445;Fire!;You Liked Me Five Minutes Ago;10 August 2009;Jazz-Rock, Free Jazz;3.48;356;1
1445;1446;Tony Allen;Rejoice;20 March 2020;Afro-Jazz;3.48;483;6
1446;1447;Fuubutsushi;Yamawarau (山笑う);7 May 2021;Chamber Jazz, ECM Style Jazz, Ambient;3.48;426;3
1447;1448;John Zorn;IAO: Music in Sacred Light;21 May 2002;Avant-Garde Jazz, Chamber Music, Ritual Ambient;3.48;381;9
1448;1449;Hank Mobley;Peckin' Time;December 1959;Hard Bop;3.66;240;2
1449;1450;Angles;A Muted Reality;17 June 2022;Experimental Big Band;3.48;359;4
1450;1451;Jeff Parker;The New Breed;24 June 2016;Jazz Fusion;3.49;305;2
1451;1452;Bill Frisell;Have a Little Faith;19 February 1993;Jazz Fusion;3.48;338;10
1452;1453;Rabih Abou-Khalil;Roots & Sprouts;1990;Arabic Jazz;3.64;254;2
1453;1454;John Zorn;The Dreamers;18 March 2008;Jazz, Exotica, Psychedelic Rock;3.47;589;19
1454;1455;Nucleus;Roots;1973;Jazz Fusion, Jazz-Funk;3.47;490;9
1455;1456;Dave Burrell;Echo;1969;European Free Jazz, Free Jazz;3.45;425;16
1456;1457;Czesław Niemen;Niemen vol. 1;1972;Avant-Garde Jazz, Avant-Prog, Sonorism;3.46;372;3
1457;1458;Jorge Ben;Big Ben;1965;Samba, Samba-jazz;3.47;376;6
1458;1459;Ezra Collective;Where I'm Meant to Be;4 November 2022;Jazz Fusion, Jazz-Funk;3.48;312;3
1459;1460;John Zorn;O'o;28 July 2009;Jazz-Rock;3.47;486;13
1460;1461;Charlie Parker;Charlie Parker With Strings;March 1951;Cool Jazz;3.48;354;3
1461;1462;The Dave Brubeck Quartet;Brubeck Time;14 February 1955;Cool Jazz, Bebop;3.57;268;4
1462;1463;Sons of Kemet;Black to the Future;14 May 2021;Afro-Jazz;3.45;2,315;20
1463;1464;George Benson;The Other Side of Abbey Road;June 1970;Smooth Jazz, Soul Jazz, Jazz Pop;3.48;306;14
1464;1465;Al Jarreau;Breakin' Away;3 August 1981;Jazz Pop, Smooth Jazz, Pop Soul;3.47;304;11
1465;1466;The Flying Luttenbachers;Destroy All Music;1995;Noise Rock, Avant-Garde Jazz, Brutal Prog;3.46;818;6
1466;1467;Don Friedman Trio;Circle Waltz;1962;Modal Jazz, Post-Bop;3.73;216;1
1467;1468;Roy Ayers;Ubiquity;January 1971;Jazz-Funk, Soul Jazz;3.48;299;9
1468;1469;Matthew Halsall;Salute to the Sun;20 November 2020;Spiritual Jazz;3.59;241;2
1469;1470;Donald Byrd;Byrd in Flight;December 1960;Hard Bop;3.61;252;4
1470;1471;Zbigniew Namysłowski Quintet;Kujaviak Goes Funky;1975;Jazz Fusion;3.73;215;
1471;1472;Sarathy Korwar;More Arriving;26 July 2019;Conscious Hip Hop, Spiritual Jazz;3.48;309;3
1472;1473;Alfa Mist;Variables;21 April 2023;Jazz Fusion, Nu Jazz;3.47;503;8
1473;1474;Brad Mehldau;Largo;13 August 2002;Jazz, Jazz Fusion, Post-Bop;3.47;414;10
1474;1475;Kip Hanrahan;Coup de tête;1981;Jazz Fusion;3.56;255;2
1475;1476;Max Roach;Drums Unlimited;1966;Post-Bop;3.57;258;3
1476;1477;Walter Wanderley;Rain Forest;August 1966;Lounge, Bossa nova, Samba-jazz;3.45;1,091;14
1477;1478;Mahavishnu Orchestra;Apocalypse;May 1974;Jazz Fusion, Jazz-Rock;3.44;1,176;36
1478;1479;Christian Scott aTunde Adjuah;Stretch Music;18 September 2015;Post-Bop, Nu Jazz;3.46;513;3
1479;1480;Jon Hassell;Fascinoma;22 June 1999;Dark Jazz, Chamber Jazz, Ambient;3.47;374;6
1480;1481;George Duke;Faces in Reflection;1973;Jazz Fusion;3.61;246;6
1481;1482;Arcana;Arc of the Testimony;1997;Avant-Garde Jazz, Jazz Fusion;3.60;253;11
1482;1483;The Necks;Travel;24 February 2023;Avant-Garde Jazz;3.45;1,402;14
1483;1484;Bobbi Humphrey;Fancy Dancer;October 1975;Jazz-Funk, Soul Jazz;3.59;247;8
1484;1485;Prince;The Rainbow Children;20 November 2001;Jazz-Funk, Contemporary R&B, Soul;3.43;964;39
1485;1486;John McLaughlin;Electric Guitarist;1978;Jazz Fusion, Jazz-Rock;3.47;414;17
1486;1487;Ray Charles;Modern Sounds in Country and Western Music, Volume Two;October 1962;Country Soul, Rhythm & Blues, Vocal Jazz;3.47;366;11
1487;1488;Miłość;Taniec Smoka;1994;Yass;3.50;287;3
1488;1489;Vijay Iyer;Uneasy;9 April 2021;Avant-Garde Jazz;3.45;892;4
1489;1490;Brand X;Product;14 September 1979;Jazz-Rock, Jazz Fusion;3.46;416;10
1490;1491;Tigran Hamasyan;Luys i Luso;4 September 2015;ECM Style Jazz, Armenian Church Music, Choral;3.46;341;2
1491;1492;Elephant9;Dodovoodoo;26 May 2008;Jazz Fusion, Progressive Rock;3.48;298;8
1492;1493; Masahiko Togashi [富樫雅彦];Guild for Human Music;November 1976;Free Jazz, Avant-Garde Jazz;3.55;265;1
1493;1494;Larry Coryell;Spaces;November 1970;Jazz Fusion;3.47;331;9
1494;1495;Piirpauke;Piirpauke;November 1975;Jazz-Rock, Jazz Fusion;3.54;258;7
1495;1496;Jan Garbarek;Madar;1994;Arabic Jazz, ECM Style Jazz;3.53;290;3
1496;1497;Gato Barbieri;Bolivia;September 1973;Latin Jazz;3.61;243;2
1497;1498;Dale Cooper Quartet & the Dictaphones;Métamanoir;10 November 2011;Dark Jazz, Dark Ambient;3.46;623;4
1498;1499;Ketil Bjørnstad;The Sea;September 1995;ECM Style Jazz, Ambient;3.44;441;11
1499;1500;James 'Blood' Ulmer;Are You Glad to Be in America?;November 1980;Jazz-Funk, Avant-Garde Jazz;3.60;244;3
1500;1501;Joe Henderson;Lush Life: The Music of Billy Strayhorn;18 February 1992;Jazz;3.72;230;5
1501;1502;Annabel (lee);By the Sea... and Other Solitary Places;18 April 2015;Dark Jazz, Contemporary Folk;3.46;427;6
1502;1503;Ray Charles;The Genius of Ray Charles;November 1959;Vocal Jazz, Soul;3.44;1,515;36
1503;1504;Yesterdays New Quintet;Angles Without Edges;11 September 2001;Jazz, Instrumental Hip Hop, Nu Jazz;3.45;657;13
1504;1505;Spin;Spin;March 1976;Jazz-Funk, Progressive Rock, Jazz-Rock;3.46;470;7
1505;1506;Louis Armstrong;What a Wonderful World;1968;Vocal Jazz, Jazz Pop;3.46;476;4
1506;1507;Anthony Braxton;Anthony Braxton [B-X° / N O I 47ᴬ];1969;Avant-Garde Jazz, Modern Creative;3.46;344;7
1507;1508; Hijokaidan [非常階段];Made in Studio;30 September 2012;Free Jazz, Noise;3.56;260;3
1508;1509;John Zorn;Six Litanies for Heliogabalus;27 March 2007;Avant-Garde Metal, Avant-Garde Jazz, Noise Rock;3.42;625;20
1509;1510;Airto;Free;24 October 1972;Jazz Fusion, Samba-jazz;3.46;391;6
1510;1511;Dexter Wansel;Life on Mars;July 1976;Jazz-Funk;3.52;280;4
1511;1512;Binker and Moses;Journey to the Mountain of Forever;2 June 2017;Post-Bop, Avant-Garde Jazz;3.46;297;3
1512;1513;Azymuth;Águia não come mosca;July 1977;Jazz-Funk, Jazz Fusion;3.53;270;2
1513;1514;Anouar Brahem;Blue Maqams;13 October 2017;Arabic Jazz, ECM Style Jazz;3.56;260;2
1514;1515;SOIL&“PIMP”SESSIONS;Pimp Master;9 February 2005;Hard Bop, Jazz Fusion;3.69;254;5
1515;1516;Max Roach + 4;Max Roach + 4;1957;Hard Bop;3.79;204;6
1516;1517;Etna;Etna;1975;Jazz-Rock, Jazz Fusion;3.62;218;11
1517;1518;Dom Salvador e Abolição;Som, sangue e raça;1971;Samba Soul, Jazz-Funk;3.64;240;11
1518;1519;The Brian Setzer Orchestra;The Dirty Boogie;23 June 1998;Swing Revival, Rockabilly;3.45;505;20
1519;1520;Pat Metheny Group;We Live Here;17 January 1995;Jazz Fusion, Jazz;3.45;361;8
1520;1521;Wayne Shorter;Moto grosso feio;August 1974;Free Jazz, Jazz Fusion, Spiritual Jazz;3.58;258;8
1521;1522;Charlie Parker;Charlie Parker With Strings;March 1950;Cool Jazz;3.44;842;17
1522;1523;Moritz von Oswald Trio;Dissent;6 August 2021;Avant-Garde Jazz, Nu Jazz;3.47;303;
1523;1524;Gil Scott-Heron & Brian Jackson;Secrets;August 1978;Soul, Jazz-Funk;3.51;292;5
1524;1525;Fire!;(Without Noticing);16 August 2013;Avant-Garde Jazz, Jazz-Rock;3.45;388;2
1525;1526;Tigran Hamasyan;An Ancient Observer;31 March 2017;Chamber Jazz;3.46;316;2
1526;1527;Grover Washington, Jr.;Feels So Good;15 October 1975;Jazz-Funk, Jazz Fusion;3.56;266;7
1527;1528;Charles Mingus;Mingus;October 1961;Post-Bop, Avant-Garde Jazz;3.46;367;7
1528;1529;The Budos Band;The Budos Band III;10 August 2010;Funk, Jazz-Funk, Deep Funk;3.45;513;11
1529;1530;Pat Metheny;From This Place;21 February 2020;Jazz Fusion;3.45;430;4
1530;1531;Charles Mingus;Three or Four Shades of Blues;October 1977;Jazz Fusion, Post-Bop;3.51;307;11
1531;1532;Nuyorican Soul;Nuyorican Soul;11 March 1997;Acid Jazz, Latin Jazz;3.52;300;6
