concert_mjf,concert_name,participant_names,wd_time,location_name,genre_name
http://www.wikidata.org/entity/Q99341008,Erroll Garner concert,,1966-05-01T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429805,Charles Lloyd Quartet concert,"Keith Jarrett,Jack DeJohnette,Charles Lloyd,Ron McClure",1967-06-18T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99430194,Brian Auger & The Trinity featuring Julie Driscoll concert,"Julie Driscoll,Brian Auger,Clive Thacker,David Ambrose",1968-06-14T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429800,The Jim Doherty Quartet concert,"Louis Stewart,John Wadham,Jim Doherty,John Curran",1968-06-14T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429892,Nina Simone concert,Nina Simone,1968-06-16T00:00:00Z,Montreux Casino,blues
http://www.wikidata.org/entity/Q99429892,Nina Simone concert,Nina Simone,1968-06-16T00:00:00Z,Montreux Casino,soul music
http://www.wikidata.org/entity/Q99430198,Phil Woods and His European Rhythm Machine concert,"George Gruntz,Daniel Humair,Phil Woods,Henri Texier",1969-06-19T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429790,Alan Skidmore Quintet concert,"John Marshall,John Taylor,Kenny Wheeler,Alan Skidmore,Harry Miller",1969-06-19T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99341007,Eddie Harris & Les McCann concert,"Les McCann,Eddie Harris",1969-06-20T00:00:00Z,Montreux Casino,hard bop
http://www.wikidata.org/entity/Q99429783,Rudolf Tomsits Quartet concert,"György Vukán,Q99677217,Tamas Rosenberg,Balazs Berkes",1969-06-21T00:00:00Z,Montreux Casino,jazz-funk
http://www.wikidata.org/entity/Q99429782,Finn Ziegler Quartet concert,"Hugo Rasmussen,Ole Kock Hansen,Bjarne Rostvold,Finn Ziegler",1969-06-21T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429908,Ella Fitzgerald concert,"Ella Fitzgerald,Tommy Flanagan,Ed Thigpen,Frank De La Rosa",1969-06-22T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429908,Ella Fitzgerald concert,"Ella Fitzgerald,Tommy Flanagan,Ed Thigpen,Frank De La Rosa",1969-06-22T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429781,Clark Terry and Ernie Wilkins concert,"Ernie Wilkins,Kenny Clarke,Clark Terry,The Festival Big Band",1969-06-22T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429781,Clark Terry and Ernie Wilkins concert,"Ernie Wilkins,Kenny Clarke,Clark Terry,The Festival Big Band",1969-06-22T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429742,Dexter Gordon With Junior Mance Trio concert,"Junior Mance,Martin Rivera,Oliver Jackson",1970-06-17T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429742,Dexter Gordon With Junior Mance Trio concert,"Junior Mance,Martin Rivera,Oliver Jackson",1970-06-17T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429738,Sadao Watanabe Quartet concert,"Sadao Watanabe,Hirotami Tsunoda,Yoshiaki Masuo,Yoshio Suzuki",1970-06-18T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429738,Sadao Watanabe Quartet concert,"Sadao Watanabe,Hirotami Tsunoda,Yoshiaki Masuo,Yoshio Suzuki",1970-06-18T00:00:00Z,Montreux Casino,crossover jazz
http://www.wikidata.org/entity/Q99429737,Dexter Gordon concert,Dexter Gordon,1970-06-18T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429737,Dexter Gordon concert,Dexter Gordon,1970-06-18T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429904,Aladár Pege Quartet concert,"Aladár Pege,Mihály Ráduly,Béla Lakatos,Géza Lakatos",1970-06-18T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429896,The Fourth Way concert,"Eddie Marshall,Ron McClure,Mike Nock,Mike White",1970-06-19T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99429899,Leon Thomas concert,Leon Thomas,1970-06-20T00:00:00Z,Montreux Casino,post-bop
http://www.wikidata.org/entity/Q99429898,Santana concert,"Carlos Santana,Gregg Rolie,Michael Carabello,David Brown",1970-06-20T00:00:00Z,Montreux Casino,rock music
http://www.wikidata.org/entity/Q99429898,Santana concert,"Carlos Santana,Gregg Rolie,Michael Carabello,David Brown",1970-06-20T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429898,Santana concert,"Carlos Santana,Gregg Rolie,Michael Carabello,David Brown",1970-06-20T00:00:00Z,Montreux Casino,music of Latin America
http://www.wikidata.org/entity/Q99429889,Son House concert,Son House,1970-06-20T00:00:00Z,Montreux Casino,blues
http://www.wikidata.org/entity/Q99429889,Son House concert,Son House,1970-06-20T00:00:00Z,Montreux Casino,country music
http://www.wikidata.org/entity/Q99429766,Melanie concert,Melanie Safka,1971-06-12T00:00:00Z,Montreux Casino,traditional folk music
http://www.wikidata.org/entity/Q99429872,Aretha Franklin concert,"Aretha Franklin,Cornell Dupree,Bernard Purdie,King Curtis,Jerry Jemmott,Truman Thomas",1971-06-12T00:00:00Z,Montreux Casino,rhythm and blues
http://www.wikidata.org/entity/Q99429872,Aretha Franklin concert,"Aretha Franklin,Cornell Dupree,Bernard Purdie,King Curtis,Jerry Jemmott,Truman Thomas",1971-06-12T00:00:00Z,Montreux Casino,soul music
http://www.wikidata.org/entity/Q99429887,King Curtis and Champion Jack Dupree concert,"Champion Jack Dupree,King Curtis",1971-06-12T00:00:00Z,Montreux Casino,rhythm and blues
http://www.wikidata.org/entity/Q99429764,Tony Williams Lifetime concert,"Warren Smith,Tony Williams,Larry Young,Don Alias,Ted Dunbar,Arthur Edward Booth",1971-06-13T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429891,Dionysos concert,"Robert Marcel Lepage,Jean-Pierre Legault,René André Rodolphe Mathieu,Éric Clément,Paul-André Thibert",1971-06-13T00:00:00Z,Montreux Casino,rock music
http://www.wikidata.org/entity/Q99429886,Family concert,"Roger Chapman,John ""Charlie"" Whitney,John Weider,Rob Townsend,John Palmer",1971-06-13T00:00:00Z,Montreux Casino,progressive rock
http://www.wikidata.org/entity/Q99429885,Total Issue concert,,1971-06-13T00:00:00Z,Montreux Casino,rock music
http://www.wikidata.org/entity/Q99429885,Total Issue concert,,1971-06-13T00:00:00Z,Montreux Casino,pop music
http://www.wikidata.org/entity/Q99429765,The Pebbles concert,"Fredd Bekky,Axel Van Duin,Cel De Cauwer,Luk Smets,Bobb Bobbot",1971-06-13T00:00:00Z,Montreux Casino,alternative rock
http://www.wikidata.org/entity/Q99429765,The Pebbles concert,"Fredd Bekky,Axel Van Duin,Cel De Cauwer,Luk Smets,Bobb Bobbot",1971-06-13T00:00:00Z,Montreux Casino,pop music
http://www.wikidata.org/entity/Q99429759,The Michal Urbaniak Group With Urszula Dudziak concert,"Adam Makowicz,Urszula Dudziak,Michał Urbaniak,Czeslaw Bartkowski,Pawel Jarzebski",1971-06-14T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429743,Benko Dixieland Band concert,"Sándor Benkó,Istvan Mankovits,Jenő Nagy,Bela Bagyari,Janos Jaray,Ivan Nagy,Bela Zoltan",1971-06-14T00:00:00Z,Montreux Casino,Dixieland jazz
http://www.wikidata.org/entity/Q99429762,"Kleinschuster, Erich Sextett concert","Fritz Pauer,Leszek Żądło,Erich Bachträgl,Erich Kleinschuster,Hans Salomon,Rudolf Hansen",1971-06-14T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429884,Unijazz concert,"Boško Petrović,Miljenko Prohaska,Salko Mujicic,Brane Zivkovic,Ratko Divjak,Vedran Bosic",1971-06-15T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429562,University of Northern Colorado Big Band concert,,1971-06-15T00:00:00Z,Montreux Casino,big band
http://www.wikidata.org/entity/Q99429735,Graham Collier Music concert,"Alan Wakeman,Harry Beckett,Geoff Castle,Graham Collier,John Webb,Bob Sydor",1971-06-16T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429755,Chris Hinze Combination concert,"Chris Hinze,Wim Stolwij,Jimmy Schaperow,Roger Cooke",1971-06-16T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429753,Dharma Quintet concert,"Jacques Mahieux,Jef Sicard,Michel Gladieux,Patricio Villaroel,Gérard Coppéré",1971-06-17T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99429754,Ahmad Jamal concert,"Jamil Nasser,Frank Gant",1971-06-17T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429748,Gato Barbieri concert,Gato Barbieri,1971-06-18T00:00:00Z,Montreux Casino,Latin jazz
http://www.wikidata.org/entity/Q99429830,Larry Coryell concert,Larry Coryell,1971-06-18T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429838,Harold Alexander concert,Jazzbo,1971-06-18T00:00:00Z,Montreux Casino,blues
http://www.wikidata.org/entity/Q99429838,Harold Alexander concert,Jazzbo,1971-06-18T00:00:00Z,Montreux Casino,jazz-funk
http://www.wikidata.org/entity/Q99429834,"Eddie ""Cleanhead"" Vinson concert",Eddie Vinson,1971-06-18T00:00:00Z,Montreux Casino,blues
http://www.wikidata.org/entity/Q99429834,"Eddie ""Cleanhead"" Vinson concert",Eddie Vinson,1971-06-18T00:00:00Z,Montreux Casino,rhythm and blues
http://www.wikidata.org/entity/Q99429828,Oliver Nelson With The Festival Big Band concert,Oliver Nelson,1971-06-18T00:00:00Z,Montreux Casino,big band
http://www.wikidata.org/entity/Q99429871,Roberta Flack concert,Roberta Flack,1971-06-19T00:00:00Z,Montreux Casino,rhythm and blues
http://www.wikidata.org/entity/Q99429871,Roberta Flack concert,Roberta Flack,1971-06-19T00:00:00Z,Montreux Casino,soul music
http://www.wikidata.org/entity/Q99429873,Gary Burton concert,"Tony Levin,Sam Brown,Gary Burton,Bill Goodwin",1971-06-19T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429878,JPJ Quartet concert,"Bill Pemberton,Buddy Johnson,Dill Jones,Oliver Jackson",1971-06-19T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429878,JPJ Quartet concert,"Bill Pemberton,Buddy Johnson,Dill Jones,Oliver Jackson",1971-06-19T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429880,Hampton Hawes concert,"Leroy Vinnegar,Hampton Hawes,Donald ""specs"" Bailey",1971-06-20T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429832,Roy Ayers Ubiquity concert,"Roy Ayers,Clint Houston,Harry Whitaker,Alphonse Mouzon",1971-06-20T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429877,Paul Bley concert,Paul Bley,1971-06-20T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99429877,Paul Bley concert,Paul Bley,1971-06-20T00:00:00Z,Montreux Casino,post-bop
http://www.wikidata.org/entity/Q99429820,The Quinnipiac College Jazz Festival Ensemble concert,,1971-06-21T00:00:00Z,Montreux Casino,big band
http://www.wikidata.org/entity/Q99429747,Hillcrest Norsemen With Jim Terry concert,,1971-06-21T00:00:00Z,Montreux Casino,big band
http://www.wikidata.org/entity/Q99430076,San Leandro Jazz Lab Band concert,,1971-06-22T00:00:00Z,Montreux Casino,big band
http://www.wikidata.org/entity/Q99429821,Hudson's Bay Jazz Ensemble concert,,1971-06-22T00:00:00Z,Montreux Casino,big band
http://www.wikidata.org/entity/Q99429835,Rush Henrietta Band concert,,1971-06-22T00:00:00Z,Montreux Casino,big band
http://www.wikidata.org/entity/Q99429744,Lebanon High School Jazz Band concert,,1971-06-23T00:00:00Z,Montreux Casino,big band
http://www.wikidata.org/entity/Q99429745,Corona High School Jazz Ensemble concert,,1971-06-24T00:00:00Z,Montreux Casino,big band
http://www.wikidata.org/entity/Q99429726,Bo Diddley and Cookie Vee with The Aces concert,"Bo Diddley,Louis Myers,Lafayette Leake,Freddie Below,Cookie Vee,David Myers",1972-06-16T00:00:00Z,Montreux Pavillon,rock and roll
http://www.wikidata.org/entity/Q99429726,Bo Diddley and Cookie Vee with The Aces concert,"Bo Diddley,Louis Myers,Lafayette Leake,Freddie Below,Cookie Vee,David Myers",1972-06-16T00:00:00Z,Montreux Pavillon,rhythm and blues
http://www.wikidata.org/entity/Q99429719,Chuck Berry and The Aces with T. Bone Walker and Willie Dixon concert,"Chuck Berry,Willie Dixon,T-Bone Walker,The Aces",1972-06-16T00:00:00Z,Montreux Pavillon,rock and roll
http://www.wikidata.org/entity/Q99429719,Chuck Berry and The Aces with T. Bone Walker and Willie Dixon concert,"Chuck Berry,Willie Dixon,T-Bone Walker,The Aces",1972-06-16T00:00:00Z,Montreux Pavillon,blues
http://www.wikidata.org/entity/Q99429718,T-Bone Walker Blues Band concert,"T-Bone Walker,Paul Pena,Hartley Severns,Johnny Summers,Vinton Johnson",1972-06-17T00:00:00Z,Montreux Pavillon,blues
http://www.wikidata.org/entity/Q99341006,Muddy Waters concert,"Muddy Waters,Louis Myers,Lafayette Leake,Freddy Below,David Myers",1972-06-17T00:00:00Z,Montreux Pavillon,blues
http://www.wikidata.org/entity/Q99429729,Bessie Griffin concert,"Louis Myers,Lafayette Leake,Bessie Griffin,Arlene Mills,Freddie Below,Dolores Copes,Johnny Thompson,George Edmunds,David Myers",1972-06-18T00:00:00Z,Montreux Pavillon,gospel music
http://www.wikidata.org/entity/Q99429729,Bessie Griffin concert,"Louis Myers,Lafayette Leake,Bessie Griffin,Arlene Mills,Freddie Below,Dolores Copes,Johnny Thompson,George Edmunds,David Myers",1972-06-18T00:00:00Z,Montreux Pavillon,contemporary R&B
http://www.wikidata.org/entity/Q99429728,Johnny Thompson Singers concert,Johnny Thompson,1972-06-18T00:00:00Z,Montreux Pavillon,blues
http://www.wikidata.org/entity/Q99429728,Johnny Thompson Singers concert,Johnny Thompson,1972-06-18T00:00:00Z,Montreux Pavillon,gospel music
http://www.wikidata.org/entity/Q99429725,Jean-Luc Ponty Experience concert,"Joachim Kühn,Jean-Luc Ponty,Naná Vasconcelos,Jean-François Jenny-Clark,Oliver Johnson",1972-06-19T00:00:00Z,Montreux Pavillon,jazz fusion
http://www.wikidata.org/entity/Q99429556,Phil Woods & His European Rhythm Machine concert,"Daniel Humair,Phil Woods,Gordon Beck,Ron Matthewson",1972-06-19T00:00:00Z,Montreux Pavillon,free jazz
http://www.wikidata.org/entity/Q99429556,Phil Woods & His European Rhythm Machine concert,"Daniel Humair,Phil Woods,Gordon Beck,Ron Matthewson",1972-06-19T00:00:00Z,Montreux Pavillon,avant-garde music
http://www.wikidata.org/entity/Q99429732,Jan Dobrowolski Duo concert,"Jan Fryderyk Dobrowolski,Zbigniew Bednarek",1972-06-20T00:00:00Z,Montreux Pavillon,jazz
http://www.wikidata.org/entity/Q99429722,Don Burrows Quartet concert,"Don Burrows,George Golla,Ed Gaston,Alan Turnbull",1972-06-22T00:00:00Z,Montreux Pavillon,jazz
http://www.wikidata.org/entity/Q99429724,Stan Getz Quartet concert,"Stan Getz,Chick Corea,Stanley Clarke,Tony Williams",1972-06-23T00:00:00Z,Montreux Pavillon,jazz fusion
http://www.wikidata.org/entity/Q99429727,Ray Bryant concert,Ray Bryant,1972-06-23T00:00:00Z,Montreux Pavillon,jazz
http://www.wikidata.org/entity/Q99429727,Ray Bryant concert,Ray Bryant,1972-06-23T00:00:00Z,Montreux Pavillon,rhythm and blues
http://www.wikidata.org/entity/Q99429733,Rahsaan Roland Kirk and Vibration Society concert,"Rahsaan Roland Kirk,Rahn Burton,Joe Texidor,Robert Shy,Henry Pearson",1972-06-24T00:00:00Z,Montreux Pavillon,jazz
http://www.wikidata.org/entity/Q99429733,Rahsaan Roland Kirk and Vibration Society concert,"Rahsaan Roland Kirk,Rahn Burton,Joe Texidor,Robert Shy,Henry Pearson",1972-06-24T00:00:00Z,Montreux Pavillon,gospel music
http://www.wikidata.org/entity/Q99429734,Richie Havens and Odetta concert,"Odetta,Richie Havens",1972-06-25T00:00:00Z,Montreux Pavillon,pop music
http://www.wikidata.org/entity/Q99429734,Richie Havens and Odetta concert,"Odetta,Richie Havens",1972-06-25T00:00:00Z,Montreux Pavillon,traditional folk music
http://www.wikidata.org/entity/Q99429717,Sonny Terry and Brownie McGhee concert,"Sonny Terry,Brownie McGhee",1973-06-29T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99341004,The Meters concert,"Art Neville,George Porter,Leo Nocentelli,Ziggy Modeliste,Elford Roberts",1973-06-30T00:00:00Z,Montreux Music & Convention Centre,funk
http://www.wikidata.org/entity/Q99340999,Albert King and His Band concert,"Albert King,James Washington,Ella Tate,Don Kingsey,Sam King,Bill Rennie,Wilbur Tompson,Rick Watson,Norville Hodges",1973-07-01T00:00:00Z,Montreux Music & Convention Centre,rhythm and blues
http://www.wikidata.org/entity/Q99429926,Canned Heat with Clarence Gatemouth Brown Guest Star concert,"Clarence ""Gatemouth"" Brown,Henry Vestine,Robert Hite,Richard Hite,James Shane,Ed Beyer,Adolfo De La Parra",1973-07-01T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99322800,Clarence Gatemouth Brown concert,"Big Joe Turner,Clarence ""Gatemouth"" Brown,Calep Emphrey, Jr.,Jerome Hayes",1973-07-01T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99429705,Barney  Kessel concert,"Stéphane Grappelli,Barney Kessel,Teddy Wilson,Brian Lemon,Johnny Richardson,Ken Baldock",1973-07-04T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429550,Teddy Wilson concert,"Teddy Wilson,Dave Shepherd,Johnny Richardson,Kenny Baldock",1973-07-04T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429712,Bobby Hutcherson Quintet concert,"Woody Shaw,Bobby Hutcherson,Hotep Idris Galeta,Ray Drummond,Larry Hancock",1973-07-05T00:00:00Z,Montreux Music & Convention Centre,free jazz
http://www.wikidata.org/entity/Q99429712,Bobby Hutcherson Quintet concert,"Woody Shaw,Bobby Hutcherson,Hotep Idris Galeta,Ray Drummond,Larry Hancock",1973-07-05T00:00:00Z,Montreux Music & Convention Centre,post-bop
http://www.wikidata.org/entity/Q99429710,Donald Byrd and Nathan Davis Tentet concert,"Donald Byrd,Nathan Davis,Alan Barnes,Kevin Toney,Fonce Mizell,Henry Franklin,Larry Mizell,Ray Armando,Barney Perry,Keith Killgo",1973-07-05T00:00:00Z,Montreux Music & Convention Centre,hard bop
http://www.wikidata.org/entity/Q99429709,Al Mouzon Quartet concert,"Cecil McBee,Alphonse Mouzon,Nathan Davis,Kevin Toney",1973-07-05T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99399759,Michael White Quartet concert,"Cecil McBee,Ed Kelly,Michael White,Kenneth Nash",1973-07-06T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99399759,Michael White Quartet concert,"Cecil McBee,Ed Kelly,Michael White,Kenneth Nash",1973-07-06T00:00:00Z,Montreux Music & Convention Centre,Afro-Cuban jazz
http://www.wikidata.org/entity/Q99429474,John Klemmer Quartet concert,"Cecil McBee,John Klemmer,Alphonse Mouzon,Tom Canning",1973-07-06T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429474,John Klemmer Quartet concert,"Cecil McBee,John Klemmer,Alphonse Mouzon,Tom Canning",1973-07-06T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99429706,Gene Ammons and Hampton Hawes concert,"Cannonball Adderley,Dexter Gordon,Kenny Clarke,Nat Adderley,Gene Ammons,Bob Cranshaw,Hampton Hawes",1973-07-07T00:00:00Z,Montreux Music & Convention Centre,bebop
http://www.wikidata.org/entity/Q99429876,Dexter Gordon and Hampton Hawes Trio concert,"Dexter Gordon,Kenny Clarke,Bob Cranshaw,Hampton Hawes",1973-07-07T00:00:00Z,Montreux Music & Convention Centre,bebop
http://www.wikidata.org/entity/Q99429876,Dexter Gordon and Hampton Hawes Trio concert,"Dexter Gordon,Kenny Clarke,Bob Cranshaw,Hampton Hawes",1973-07-07T00:00:00Z,Montreux Music & Convention Centre,swing music
http://www.wikidata.org/entity/Q99429819,Miles Davis concert,"Miles Davis,Michael Henderson,James Mtume,Reggie Lucas,Dave Liebman,Al Foster,Pete Cosey",1973-07-08T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99429721,Stomu Yamash'ta and Red Buddha Theatre concert,,1973-07-14T00:00:00Z,Montreux Music & Convention Centre,new age music
http://www.wikidata.org/entity/Q99429875,Carole King concert,,1973-07-15T00:00:00Z,Montreux Pavillon,rock music
http://www.wikidata.org/entity/Q99429875,Carole King concert,,1973-07-15T00:00:00Z,Montreux Pavillon,pop music
http://www.wikidata.org/entity/Q99429875,Carole King concert,,1973-07-15T00:00:00Z,Montreux Pavillon,traditional folk music
http://www.wikidata.org/entity/Q99429697,Muddy Waters concert,"Muddy Waters,Bill Wyman,Buddy Guy,Pinetop Perkins,Junior Wells,Dallas Taylor,Terry Taylor",1974-06-28T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99429703,Buddy Guy and Junior Wells concert,"Bill Wyman,Buddy Guy,Pinetop Perkins,Junior Wells,Dallas Taylor,Terry Taylor",1974-06-28T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99340998,The Olympic Runners concert,"Pete Wingfield,Joe Jammer,Peter Van Hook,Jerome Rimson",1974-06-28T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99340998,The Olympic Runners concert,"Pete Wingfield,Joe Jammer,Peter Van Hook,Jerome Rimson",1974-06-28T00:00:00Z,Montreux Music & Convention Centre,funk
http://www.wikidata.org/entity/Q99340996,Reverend Isaac Douglas concert,"Isaac Douglas,Charles McCloud,Charles Bernet",1974-06-29T00:00:00Z,Montreux Music & Convention Centre,gospel music
http://www.wikidata.org/entity/Q99340991,Van Morrison concert,"Van Morrison,Pete Wingfield,Dallas Taylor,Jerome Rimson",1974-06-30T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99340991,Van Morrison concert,"Van Morrison,Pete Wingfield,Dallas Taylor,Jerome Rimson",1974-06-30T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99340991,Van Morrison concert,"Van Morrison,Pete Wingfield,Dallas Taylor,Jerome Rimson",1974-06-30T00:00:00Z,Montreux Music & Convention Centre,soul music
http://www.wikidata.org/entity/Q99340994,Back Door concert,"Colin Hodgkinson,Ron Aspery,Tony Hicks,Dave McCree",1974-06-30T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99340992,Dr. Feelgood ''Piano Red'' concert,Dr. Feelgood,1974-06-30T00:00:00Z,Montreux Music & Convention Centre,rhythm and blues
http://www.wikidata.org/entity/Q99340992,Dr. Feelgood ''Piano Red'' concert,Dr. Feelgood,1974-06-30T00:00:00Z,Montreux Music & Convention Centre,boogie-woogie
http://www.wikidata.org/entity/Q99429683,Helen Humes concert,"Helen Humes,Earl Hines,Buddy Tate,Ed Thigpen,Jimmy Woode",1974-07-01T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429683,Helen Humes concert,"Helen Humes,Earl Hines,Buddy Tate,Ed Thigpen,Jimmy Woode",1974-07-01T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99429684,Dr. Feelgood ''Piano Red'' concert,Dr. Feelgood,1974-07-01T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99429684,Dr. Feelgood ''Piano Red'' concert,Dr. Feelgood,1974-07-01T00:00:00Z,Montreux Music & Convention Centre,boogie-woogie
http://www.wikidata.org/entity/Q99429676,Jay McShann & Helen Humes concert,,1974-07-01T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429676,Jay McShann & Helen Humes concert,,1974-07-01T00:00:00Z,Montreux Music & Convention Centre,blues
http://www.wikidata.org/entity/Q99429689,Jay McShann concert,Jay McShann,1974-07-02T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429689,Jay McShann concert,Jay McShann,1974-07-02T00:00:00Z,Montreux Music & Convention Centre,rhythm and blues
http://www.wikidata.org/entity/Q99429682,"Earl ""Fatha"" Hines concert",,1974-07-02T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429701,Cecil Taylor concert,Cecil Taylor,1974-07-02T00:00:00Z,Montreux Music & Convention Centre,free jazz
http://www.wikidata.org/entity/Q99429701,Cecil Taylor concert,Cecil Taylor,1974-07-02T00:00:00Z,Montreux Music & Convention Centre,avant-garde music
http://www.wikidata.org/entity/Q99429687,Roland Hanna concert,"Roland Hanna,Jay McShann",1974-07-02T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99340990,Boillat Therace Quintet concert,"Raymond Therace,Eric Wespi,Frederic Pecoud,Rogelio Garcia",1974-07-03T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429681,Myriam Klein and Slide Hampton Quartet concert,"Billy Brooks,Vince Benedetti,Slide Hampton,Isla Eckinger,Myriam Klein",1974-07-03T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429691,Art Ensemble Of Chicago concert,"Lester Bowie,Muhal Richard Abrams,Joseph Jarman,Roscoe Mitchell,Malachi Favors,Don Moyer",1974-07-04T00:00:00Z,Montreux Music & Convention Centre,free jazz
http://www.wikidata.org/entity/Q99429693,Billy Cobham concert,"Randy Brecker,Billy Cobham,Michael Brecker,Milcho Leviev,John Abercrombie,Alex Blake,Glenn Ferris,Lee Pastore",1974-07-04T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99429693,Billy Cobham concert,"Randy Brecker,Billy Cobham,Michael Brecker,Milcho Leviev,John Abercrombie,Alex Blake,Glenn Ferris,Lee Pastore",1974-07-04T00:00:00Z,Montreux Music & Convention Centre,post-bop
http://www.wikidata.org/entity/Q99429699,Soft Machine concert,"John Marshall,Karl Jenkins,Roy Babbington,Mike Ratledge,Alan Holdsworth",1974-07-04T00:00:00Z,Montreux Music & Convention Centre,progressive rock
http://www.wikidata.org/entity/Q99429699,Soft Machine concert,"John Marshall,Karl Jenkins,Roy Babbington,Mike Ratledge,Alan Holdsworth",1974-07-04T00:00:00Z,Montreux Music & Convention Centre,free jazz
http://www.wikidata.org/entity/Q99429679,Larry Coryell and The Eleventh House concert,"Larry Coryell,Michael Lawrence,Mike Mandel,Danny Trifan",1974-07-05T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99429900,Charles Earland concert,"Jon Faddis,George A. Johnson, Jr.,Dave Hubbard,Aurelle Ray,Charles Earland,Ron Carter,Cliff Adams",1974-07-06T00:00:00Z,Montreux Music & Convention Centre,bebop
