"id","rank","rating","year"
8290203,1908,3.87,1988
4825858,1909,3.75,2004
15079057,1910,3.33,2020
19798618,1911,3.48,2021
1233531,1912,3.54,1985
3494205,1913,3.76,1992
4175711,1915,3.99,1986
1309049,1916,3.27,1980
6513265,1920,3.65,2002
6106578,1921,3.71,1995
10025266,1923,3.4,2017
592263,1924,3.6,2000
1161900,1926,3.29,2007
1805652,1927,2.76,2005
2532195,1930,3.6,1990
24550166,1933,3.41,2016
2605522,1936,3.66,2003
9758838,1937,3.71,2002
5129743,1938,3.74,1990
796640,1939,3.81,1976
8668679,1940,3.87,1993
597196,1942,3.46,2000
2867515,1943,3.92,1957
1209381,1944,3.94,1968
12490105,1945,3.99,2012
10706097,1946,4.06,1971
6208956,1947,3.63,1991
14303571,1950,3.22,2019
1611308,1951,3.56,2001
1185760,1952,3.62,2002
22836017,1953,3.71,2021
1147772,1956,3.73,1992
27432909,1959,3.37,2023
5787609,1960,3.61,2002
4463099,1961,3.3,2013
9988395,1962,3.38,2017
2229100,1966,3.78,1965
10112056,1967,3.25,1985
15766435,1968,3.68,1965
2532101,1969,3.62,1990
1388738,1970,3.92,1968
13998709,1971,3.28,2017
7277612,1975,3.89,1964
1960264,1976,3.47,1950
1486781,1980,3.47,2007
4090755,1981,3.73,1994
4627730,1984,3.71,1961
356394,1988,3.5,1984
3849153,1989,3.66,1977
25310428,1990,3.49,2022
1691922,1993,3.87,1958
1796850,1998,3.54,1999
2270219,2000,3.94,1987
3870912,2003,3.33,2012
2691544,2005,3.77,2002
25472401,2006,3.6,1991
1152418,2007,3.46,2002
6806782,2009,3.3,2015
11910297,2010,3.33,1966
2471207,2011,3.53,1995
3503963,2012,3.84,1971
15267223,2015,3.35,2020
4217448,2016,3.85,1989
1126402,2017,3.91,2000
2861762,2019,3.3,1985
3132480,2021,3.93,1988
8647861,2022,3.72,2006
8805720,2023,3.83,2011
7151169,2024,3.91,1999
3330854,2027,4.0,2003
6665991,2028,3.58,2009
7209447,2029,4.02,1996
16173797,2030,3.67,2020
1097458,2032,3.5,1989
2527905,2034,3.72,1995
875704,2035,3.76,2000
5167097,2036,3.79,2002
6994246,2037,3.79,1997
8081146,2038,3.91,1995
3012153,2040,4.11,1977
1416852,2044,3.74,1999
4077710,2047,3.58,2011
13203396,2048,3.05,2019
1630323,2050,3.42,2001
2729149,2051,4.0,1967
7603368,2052,3.77,2004
2027642,2053,3.78,2009
894951,2055,3.72,1991
12501288,2058,3.44,2001
1117949,2064,3.7,1990
8015973,2065,3.87,1995
15122316,2066,3.33,1999
1706026,2067,3.62,1977
9754798,2071,3.92,1987
8354348,2072,3.93,1991
1896462,2075,3.64,1977
1450387,2077,3.75,2005
23733098,2078,3.97,2022
911204,2081,3.51,1973
2531997,2082,3.42,1995
3267619,2084,3.77,1996
13804483,2085,3.21,2019
27747090,2086,3.26,2023
4011460,2087,3.51,1994
13010997,2091,3.29,2019
484772,2093,3.51,1973
630616,2094,3.49,2005
1752753,2095,3.52,1976
5434675,2097,3.69,1965
1832010,2098,3.77,1992
997368,2099,3.88,1990
6317784,2100,3.66,2014
1910298,2104,3.18,2006
413836,2105,3.21,2005
2880941,2107,3.42,2010
3426520,2111,4.08,1960
5585530,2112,3.48,1940
1513691,2113,3.58,2001
2993820,2116,3.55,1987
27622860,2118,3.36,2023
5527152,2119,3.51,1992
8963938,2121,3.84,2013
14855950,2122,3.96,1959
12487987,2127,3.35,2018
2339659,2131,3.33,2006
1672765,2132,3.48,1993
14689711,2133,3.59,1997
2278061,2134,3.7,2002
4156848,2135,3.7,1979
1989876,2136,3.89,1975
6848636,2137,3.68,2007
5984662,2138,3.78,2019
7555116,2140,3.19,2015
1567204,2141,3.42,2008
2154216,2143,4.02,2003
4896363,2148,3.84,2005
5631769,2149,4.01,1962
14854282,2150,3.26,2020
5919858,2151,3.41,2014
1007462,2156,3.9,1998
2481550,2160,3.84,1984
3060509,2161,3.34,1980
5333517,2164,3.76,1989
8718113,2166,3.71,1966
5661537,2167,3.57,1978
4015676,2169,3.79,2003
1162260,2170,3.52,2007
548350,2173,2.94,1995
5163297,2174,3.59,2007
4143263,2176,3.89,2020
10068745,2177,3.77,1992
7682963,2178,3.94,1983
6178282,2179,3.15,2018
16667919,2182,3.72,2000
1001128,2183,3.68,2006
4394370,2186,3.62,2005
3117479,2187,3.71,1986
7013153,2188,3.74,1989
655544,2192,3.33,1983
1209389,2193,3.92,1996
4896363,2194,3.98,1995
11492629,2196,3.82,1989
5161996,2197,3.85,1969
5959154,2200,3.77,1971
5162492,2203,3.63,1993
10044763,2206,3.85,2001
1029966,2207,3.98,2012
1914092,2208,3.41,2006
2863455,2209,3.57,2011
5141184,2210,3.51,2010
1036079,2212,3.68,1990
2532576,2213,3.69,1995
3210112,2214,3.72,1985
7935093,2218,3.86,2003
12857484,2220,3.25,1990
7329070,2221,3.73,1990
1424748,2222,3.23,2008
243232,2223,3.62,1989
4148280,2225,3.83,1962
4720267,2226,3.17,2012
21004786,2227,3.4,2021
7087152,2229,3.56,2014
3595498,2231,3.72,1997
4736910,2232,3.34,2013
4845025,2234,3.52,1999
2203987,2235,3.61,1957
12733837,2238,3.44,2017
620393,2239,3.47,2002
8589427,2240,3.58,2001
1527119,2241,3.64,1999
3912220,2242,3.69,1955
6445267,2243,3.78,1987
6564716,2244,3.67,2003
2564145,2248,3.59,1972
5258907,2249,3.64,1973
4057419,2250,3.45,2012
6668338,2251,3.68,1956
5741754,2252,3.79,2005
6926059,2253,3.84,1971
1722113,2255,3.37,1982
1429645,2257,3.45,2001
1227158,2258,3.82,2002
2803012,2261,3.09,1964
10088535,2262,3.3,2017
12572231,2263,3.69,1998
1530202,2265,3.4,1998
4193588,2266,3.5,1984
15355493,2267,3.79,1990
6794027,2269,3.17,1993
11897603,2270,3.46,2018
2596526,2272,3.76,2017
5018354,2273,4.09,2011
28165210,2275,3.64,2019
10706097,2276,3.94,1992
5890288,2277,3.66,2013
9153285,2278,3.8,2000
1635749,2279,3.47,2000
1545607,2280,3.54,1993
3228151,2286,3.8,1971
16226233,2287,3.84,1997
1926342,2288,3.94,1965
3622476,2289,3.98,1971
4459109,2291,4.21,1974
3298650,2293,3.87,1960
1309938,2294,3.55,1988
13225405,2295,4.12,2002
4811596,2297,3.86,1973
3077368,2298,3.96,1967
7005457,2299,3.38,2006
11616193,2300,3.58,2017
895347,2302,3.9,2000
1421724,2303,3.57,1990
10882870,2304,3.78,2005
9249236,2305,3.87,1993
6150518,2306,3.85,1996
2240311,2307,3.48,1987
3900334,2308,4.01,1984
8857908,2310,3.81,2007
1946751,2311,3.49,2009
2291961,2312,3.68,1992
4349390,2313,3.52,1999
18703603,2314,3.88,1969
816986,2316,3.51,1999
5160407,2317,3.52,2009
683722,2318,3.69,2003
5664796,2319,3.73,2005
4132956,2323,3.81,2000
1445371,2325,3.65,1987
1090212,2326,3.66,1994
12160753,2327,3.67,1998
12176180,2329,3.93,1986
12925864,2330,3.49,1998
7992791,2332,3.83,1962
1813351,2333,3.65,1958
6421796,2334,3.76,2007
11359416,2335,3.99,1980
6426884,2337,3.95,1980
125797,2339,3.61,1994
1779185,2341,3.52,1998
6702495,2342,3.54,1985
2481469,2343,3.59,1976
19198552,2344,3.61,1986
2884685,2345,3.94,1989
1386235,2346,3.65,1987
13170783,2347,3.07,2019
1555511,2353,3.59,2008
6099750,2356,3.65,1987
26295983,2357,3.7,1991
7072593,2360,3.78,1987
1003226,2363,3.63,1997
11678232,2365,3.52,1994
679174,2366,3.75,1990
1018617,2367,3.97,2000
5064042,2369,3.72,1998
23862902,2372,3.49,2022
1016072,2375,3.4,2003
20277727,2376,3.53,2021
9460188,2377,3.55,1998
1072223,2378,3.78,1991
1818574,2379,3.9,1962
3531121,2381,3.99,1980
4110342,2383,3.58,2012
4031075,2384,4.15,1972
2619519,2385,3.87,1997
2532665,2386,3.36,2005
15798736,2387,3.36,2019
1043705,2388,3.38,2004
2359464,2389,3.42,2009
11299309,2390,3.43,2017
12285186,2392,4.03,1985
3480720,2394,3.43,1989
1427486,2399,3.22,2005
5649618,2400,3.41,1974
6620346,2401,3.53,1984
1309650,2403,3.85,1993
7088372,2404,3.27,1975
5324562,2406,3.52,1977
7057792,2407,3.51,1991
12810895,2408,3.87,1997
7931949,2409,3.35,1985
4325110,2410,3.73,1988
2362954,2411,3.86,1985
3974674,2412,3.99,1975
10734836,2414,3.38,1987
8010394,2417,3.91,1965
2518259,2418,3.65,1992
13746185,2419,3.7,2019
11179987,2421,3.52,2017
12465940,2423,3.72,2018
2633789,2424,3.82,1979
6235786,2425,4.04,1967
7049629,2426,3.46,2015
816476,2428,3.69,1980
2187521,2429,3.96,1998
1309024,2430,3.27,1983
17861581,2434,3.65,2019
3062464,2435,3.62,1943
1019008,2437,3.63,1988
2203741,2438,3.74,1994
7019176,2441,3.8,1982
697692,2444,3.41,2004
22078786,2445,3.57,2021
2815307,2448,3.61,2006
1430046,2450,3.72,2003
6426884,2451,3.94,1995
6901265,2453,3.82,1986
5033881,2454,3.76,1991
5370166,2455,3.78,2002
7770329,2457,3.14,2015
4145325,2459,3.8,1962
22366105,2460,3.34,2022
973962,2467,3.72,1992
4682696,2468,3.63,1994
2970563,2470,3.59,2011
22785959,2471,3.81,1994
10243849,2473,3.23,2017
3875113,2475,3.97,2000
4908735,2479,3.98,1964
4955854,2480,3.42,1992
6585699,2481,3.47,1990
4487552,2483,3.46,2013
4078660,2484,3.51,1998
20291815,2485,3.44,2021
2237256,2486,3.92,1971
1453568,2487,3.51,1999
4036196,2489,3.57,2003
4255644,2490,3.55,1999
1036832,2492,3.98,1980
1135474,2496,3.24,1975
3496594,2497,3.62,2004
5673754,2498,3.32,2014
16916496,2500,3.43,1980
19370593,2501,3.53,2019
3798912,2502,4.04,1992
1773944,2504,3.45,2004
1612632,2506,3.97,1983
1558548,2507,3.56,1994
7044712,2509,3.75,1980
1583424,2510,3.65,2001
761426,2513,3.4,2004
5928415,2515,3.52,2012
2316930,2516,3.71,1990
2948762,2517,3.29,2011
3563392,2519,3.66,2005
122820,2521,3.69,2001
2914132,2523,3.47,2014
6994496,2524,3.74,2019
11851640,2526,3.24,2018
6425458,2527,3.77,1991
7693574,2529,3.73,1992
6671776,2531,3.83,1992
8899668,2532,4.08,1956
4697146,2533,2.9,1991
1480456,2534,3.58,1990
5163139,2535,3.69,2005
3560085,2536,3.78,1965
5894242,2537,3.87,1978
1445090,2538,3.89,1996
168032,2539,3.4,1989
3235247,2540,3.56,2011
9217111,2541,3.8,1979
5216576,2543,3.89,1996
3250662,2546,3.9,1974
3162990,2548,3.32,2008
7190213,2550,4.23,1969
14443871,2551,3.36,2015
28073392,2552,3.47,1981
5570909,2553,3.2,2014
2161933,2554,3.87,1988
6689911,2555,3.74,2006
1676153,2556,3.63,2003
3338566,2557,3.74,2004
9899307,2559,3.44,2017
2548602,2561,3.97,1982
7440025,2562,3.95,1958
7440025,2563,3.98,1963
7305125,2565,3.98,2004
7768778,2566,3.48,2015
5230993,2567,3.64,1976
7345008,2568,3.65,2005
6101134,2569,3.83,1995
5316400,2571,3.19,1991
5433356,2574,3.98,2003
1042400,2575,3.19,1980
12355643,2577,3.64,2005
6189885,2578,3.69,2003
2640290,2579,3.71,1999
6064132,2581,3.63,2005
7188441,2582,3.9,2005
920407,2583,3.11,1998
5246416,2586,3.87,2011
2275697,2587,3.77,2003
4665405,2588,3.99,1980
3385317,2592,3.46,2009
2135176,2593,3.81,1971
5169281,2596,3.66,2018
8544605,2598,3.76,2003
8115108,2599,3.8,2001
11215670,2600,3.53,2017
3028604,2601,3.57,1994
16333419,2602,3.12,2020
7084797,2605,3.25,2015
4210126,2606,3.62,1974
2586385,2608,3.68,2010
8776966,2610,3.92,1988
6408862,2611,3.98,2008
950102,2612,3.2,1995
3503275,2613,4.05,1964
4746477,2614,3.58,2009
14780391,2615,3.74,2020
1123054,2616,3.88,1983
3875234,2617,3.89,1968
11477449,2619,3.44,2002
24774392,2620,3.38,2022
9134491,2622,4.04,1964
4062776,2624,3.83,1983
3403384,2625,3.98,1973
1547987,2626,3.54,1986
553330,2627,3.54,1993
9612343,2628,3.83,1985
2881665,2629,3.84,2008
12817521,2632,3.71,2018
3841645,2635,3.64,2003
8761317,2637,3.64,1989
4270733,2638,3.78,1997
4116495,2641,3.51,2012
2303987,2643,3.77,1974
8976175,2644,3.91,2006
7441647,2645,3.98,1948
3840689,2646,3.81,1990
6428758,2649,3.66,2008
7802698,2652,3.94,1987
633640,2653,3.56,1994
11026376,2654,3.82,1998
7483744,2655,3.65,1972
5229679,2656,3.16,1969
5729269,2661,3.55,2004
6245312,2666,4.13,2005
3916005,2667,3.4,2006
737498,2668,3.42,1970
2306095,2670,3.83,1991
3550729,2671,3.92,1995
9919791,2673,3.81,1984
1026299,2674,3.93,1978
1186805,2676,3.81,1987
6749229,2678,3.31,1955
21263962,2679,3.29,2020
14721852,2681,3.7,2020
2668527,2682,3.84,1968
3550864,2685,3.51,2012
3961117,2687,4.37,1972
10485557,2688,3.65,2015
1186805,2689,3.77,2000
1517706,2691,3.83,1992
11672927,2692,3.5,1987
2742199,2693,3.79,1972
6352634,2695,3.45,2003
1999044,2696,3.51,1994
2254486,2698,3.6,1988
10502573,2699,3.89,2008
2771255,2700,3.96,2011
2838857,2702,3.07,2011
4263028,2703,3.78,1980
8113167,2706,3.64,2008
13954264,2707,3.73,1991
1319189,2709,3.66,2007
6490160,2711,3.18,1909
689125,2713,3.53,1998
1715756,2715,3.31,1989
4312307,2716,3.42,2004
5672019,2718,3.6,1998
12918057,2719,3.63,2015
13455352,2720,3.98,1994
12667119,2722,3.33,2018
4299720,2723,3.58,1994
1863495,2724,3.76,1941
3260598,2726,3.65,2005
3483501,2729,3.95,1983
4797749,2731,4.17,1986
1030057,2733,3.56,1999
12900411,2734,3.59,2018
3609048,2738,3.74,2000
3267685,2739,3.79,1998
14483747,2740,3.88,2013
1173643,2742,3.13,1969
2485865,2743,3.67,1993
4123872,2744,3.74,1994
2953788,2746,3.75,2002
6206412,2748,3.91,1977
3798426,2749,4.03,2002
26866718,2753,3.75,2023
10111418,2761,3.55,2017
1030754,2762,3.73,1999
1567215,2764,3.73,1975
11278560,2765,3.94,2015
2884184,2767,3.53,1994
6159277,2769,3.94,2000
4349811,2772,3.54,1996
7337962,2774,3.87,1976
16410210,2775,3.82,2019
15842000,2776,3.51,2008
3470409,2777,4.15,1977
3028522,2780,3.42,1996
306840,2784,3.46,2001
2157090,2790,3.58,1998
1011583,2791,3.61,1964
1227329,2792,3.8,1991
6849940,2793,3.54,1996
8966931,2794,3.92,2007
10253641,2795,3.92,2014
1850619,2796,3.98,1963
1045796,2799,3.78,2003
2135743,2803,3.44,1986
4401229,2805,3.56,2002
19297282,2807,3.63,2017
2015172,2809,2.39,2005
6747512,2813,3.74,1998
5154110,2814,3.92,2010
6975704,2816,3.24,2015
1405426,2818,3.4,1992
2449885,2819,3.87,2001
7530466,2820,3.12,2003
402961,2821,3.36,1991
7428055,2823,3.59,2006
3487447,2825,3.42,1994
4382848,2826,3.5,2005
1054419,2827,3.52,1986
2625046,2832,3.76,1992
8751527,2833,3.79,2001
894266,2835,3.29,2004
1223503,2837,3.63,1997
4167715,2839,3.55,2002
2909834,2840,3.76,2007
997644,2842,3.48,1997
5512683,2843,3.96,1990
7707691,2846,3.58,2013
6486230,2847,3.76,1988
23252276,2849,3.51,2021
7191387,2850,3.52,2015
3062161,2852,3.76,1965
8601513,2854,3.92,1967
8967384,2855,3.9,2006
6399411,2856,4.12,1994
7378189,2859,3.17,1973
8462028,2860,3.29,2008
3321335,2861,3.43,1992
1031225,2862,3.46,1999
4284149,2864,3.65,1990
2200887,2865,3.61,1978
3516860,2866,3.63,1967
15564710,2867,3.8,1997
5443061,2868,3.29,2014
3426430,2871,3.62,2001
1834520,2873,3.42,2009
3170239,2874,3.84,1968
13619981,2875,3.83,1977
12285583,2877,3.92,1991
21870967,2878,3.8,2021
2764967,2879,3.38,1991
6149422,2881,3.65,1998
15363280,2882,3.67,2004
3378300,2883,3.71,2009
7493022,2884,3.7,1997
8663265,2887,3.68,2014
1431209,2888,3.9,1987
3419897,2889,4.06,1974
8536191,2891,3.78,1972
3820695,2892,4.04,1993
3190987,2893,3.63,1976
4043939,2898,3.52,2005
4025134,2899,3.55,2007
4987429,2900,3.79,2010
5231142,2901,3.82,1987
461586,2902,3.63,2002
2659743,2903,3.48,2010
1021803,2904,3.69,2004
3265734,2908,3.38,1983
2135176,2911,3.94,1970
2062382,2913,3.81,1984
7209447,2914,3.88,1960
2060863,2915,3.91,1970
1152594,2917,3.46,2001
7871378,2920,3.74,1966
1011966,2923,3.5,1999
1677620,2925,3.93,1995
1456418,2926,3.38,1978
23096444,2927,3.37,2022
1499557,2928,3.53,2000
12004116,2929,3.58,2018
4403497,2933,3.49,2012
7723116,2935,3.84,1975
6758892,2936,3.99,2003
1039068,2937,3.26,1969
16642788,2938,3.54,1976
3810613,2941,3.51,2011
1713452,2942,3.84,1995
2634497,2943,3.9,2009
5290599,2944,3.92,1981
794826,2945,3.53,2002
14910902,2946,3.59,2017
10216862,2949,3.83,1992
4060296,2950,3.81,2010
6657667,2952,4.03,1983
5164375,2955,3.51,2012
11863176,2956,3.81,1987
3231660,2957,3.84,1990
5352203,2958,3.53,2016
5433356,2959,3.71,2013
519447,2961,3.5,1995
1342364,2962,3.82,2005
12976316,2967,3.24,2015
1174469,2970,3.41,1973
1765869,2972,3.83,1980
16022617,2973,3.79,2003
647176,2974,3.75,1997
1020025,2975,3.59,2001
12524051,2976,3.88,1998
2022873,2978,4.16,1986
6521280,2979,2.73,2001
1232436,2980,3.3,1988
7798393,2983,3.73,2000
2982759,2984,3.77,2001
16231082,2985,3.9,1954
25408615,2988,3.74,2022
1559030,2990,3.51,2005
2610539,2991,3.55,1997
6023540,2992,3.66,1982
12925046,2994,3.4,1987
2744589,2995,3.98,2006
3501527,2998,3.67,2011
17380507,2999,3.9,1997
1689027,3000,3.23,2003
750926,3001,3.41,2001
7470154,3003,3.92,1993
2625197,3004,4.0,1991
2534035,3005,4.11,1982
9429147,3009,3.53,2016
2191550,3010,3.05,1971
5000533,3012,3.66,1979
8121395,3013,3.67,2007
28942381,3014,3.75,2010
4691717,3015,3.93,2013
4309460,3016,4.03,1994
4375334,3017,3.3,2012
3970299,3018,3.77,1960
1226363,3019,3.83,2002
3087654,3021,3.42,2009
3972699,3022,3.88,1995
7289220,3024,3.44,1997
3466179,3026,3.89,1980
3986359,3028,3.41,1978
6474444,3029,3.59,1995
19316737,3030,3.29,1984
2331532,3031,3.7,1981
4321671,3032,3.79,1995
3218395,3033,3.69,1998
3930187,3034,3.76,1987
14399469,3037,3.75,2019
3749189,3038,4.02,2001
13560703,3040,3.47,2019
3177901,3043,3.75,1971
7590103,3044,3.74,1992
10194646,3045,3.96,1992
1250028,3046,4.01,2002
4388851,3047,2.66,2011
10111103,3050,3.66,1993
8349434,3051,3.73,1967
9105920,3053,4.16,1963
14491674,3055,3.64,2009
2822110,3057,3.67,1952
1803846,3058,3.72,1991
5948459,3059,3.62,2008
1715024,3063,3.51,1969
1706047,3064,3.67,1979
7720068,3065,3.71,2002
9832158,3066,3.9,2016
6834166,3067,3.11,2016
3938997,3068,3.19,2012
5133352,3069,3.77,2013
13120068,3070,3.5,2003
3509003,3072,3.13,2011
11056326,3073,3.44,2017
2187612,3074,3.56,2007
2464806,3075,3.72,1957
12376204,3076,3.55,2018
8213918,3078,3.85,1986
7613533,3081,3.9,2015
21254719,3082,3.45,2019
5154089,3084,3.71,2010
8720456,3085,3.78,1987
11591419,3087,2.74,1995
9005358,3088,3.06,2016
28579603,3091,3.4,2021
6794027,3092,3.47,2007
443896,3093,3.49,1998
3907047,3094,3.62,2011
1232490,3095,4.01,1995
12654899,3097,3.36,1999
11065806,3098,3.46,2013
8158499,3099,3.8,2014
104322,3100,3.9,1974
2080102,3103,3.63,1975
3296538,3104,3.15,2004
11706011,3105,3.44,2018
2833535,3109,3.85,1963
3410046,3110,3.72,1995
3273786,3111,4.05,1968
2525172,3114,3.78,2008
2396724,3119,3.85,1960
4520715,3121,3.69,2010
1313351,3125,3.73,1992
6094610,3126,3.96,1963
2224145,3128,3.75,1977
5224371,3131,3.68,1958
1987645,3134,3.63,1995
1422977,3135,3.6,1995
2377070,3137,3.38,1998
10585177,3138,3.6,1988
9310204,3139,3.75,2016
9577909,3140,3.85,1995
16022617,3141,3.84,1984
1985480,3143,3.59,1988
1081587,3144,3.59,1998
1533140,3150,3.51,1985
1123888,3151,3.48,2007
6251657,3152,3.55,2014
1691922,3153,3.79,2016
7277612,3155,3.95,1981
8753307,3156,3.1,2000
9940265,3158,3.4,2016
10254778,3159,3.88,2017
6426884,3160,3.98,1989
3152183,3161,3.38,1995
1267380,3162,3.51,2005
1439365,3163,3.94,1986
4094186,3165,3.63,2012
5317521,3167,3.68,1941
2693385,3170,3.79,1980
6910230,3171,3.95,2005
5611067,3172,4.08,1991
15649814,3173,3.22,2020
10678429,3175,3.74,1960
3888511,3178,3.64,2002
5216576,3179,3.8,2008
2267800,3182,3.49,1998
6887360,3183,3.5,1998
1108192,3185,4.08,2005
14417612,3187,3.53,1995
8087030,3189,3.83,1996
8601513,3190,3.88,1958
6151048,3194,3.89,1992
6632768,3195,3.34,2004
8113167,3200,3.72,2014
1177092,3201,3.14,1997
998629,3202,3.44,1993
9666158,3204,3.85,2008
1231299,3206,4.22,2004
2237294,3207,3.94,1993
17250154,3208,3.28,2021
6374998,3209,3.4,1957
14823010,3210,3.4,2020
15315113,3212,3.7,1997
4223776,3217,3.86,1964
704853,3218,3.9,1997
3319652,3219,3.96,1988
10597375,3220,4.2,1979
4337229,3221,3.01,2013
7658696,3223,3.87,1988
1841029,3225,3.66,1989
17877703,3227,3.54,1991
25782391,3229,3.3,2023
3682509,3230,3.46,1992
1116106,3231,3.69,2001
6924513,3232,3.64,2006
2605839,3234,3.5,1969
809950,3235,3.63,1994
6713608,3236,3.75,1998
2554979,3237,3.76,1999
4358624,3240,3.81,1999
1991444,3241,3.47,1982
12312755,3243,3.55,1978
3231660,3244,3.66,2011
4123236,3245,3.84,1987
7833360,3246,3.96,1997
1901767,3249,3.41,1973
1818574,3252,3.99,2004
1322631,3253,2.97,2004
6326277,3256,3.68,1990
1384631,3257,3.58,1996
3034892,3258,3.86,1999
12295990,3259,4.27,1968
2621972,3260,3.25,2006
10028745,3262,3.41,2017
15335232,3263,3.73,2000
3891087,3265,4.03,2011
3435740,3266,4.24,1977
2205345,3268,3.45,2010
12901432,3269,3.54,1998
10216622,3270,3.75,1991
6980949,3271,3.93,2009
813074,3272,3.33,1993
3722110,3273,3.53,1992
10137152,3277,3.54,1997
3190559,3278,3.75,2011
14358526,3279,3.85,1996
5163098,3281,3.81,1967
1514079,3284,3.41,2006
5129695,3285,3.54,1967
5832157,3286,3.26,2013
6803023,3288,3.66,2010
1450212,3289,3.91,2002
2855374,3291,3.81,2008
854995,3292,3.51,1993
10997135,3293,3.9,1976
4072402,3294,3.4,2012
1151727,3295,3.66,2002
7462056,3296,3.83,2015
7440025,3297,3.82,2000
6955929,3298,3.41,2015
4202978,3299,3.89,1985
1175302,3300,3.88,1999
11302875,3301,3.11,1976
5769997,3303,3.19,2014
1089847,3304,3.43,1997
8325703,3307,3.49,2007
3961117,3308,3.53,1923
6207198,3309,3.79,1995
2534035,3311,4.1,1990
1429443,3316,3.78,2000
1020402,3318,3.87,1988
3396830,3319,3.53,2011
14077263,3320,3.56,2019
12316776,3323,3.37,2001
1091583,3324,3.61,1996
6201264,3325,3.83,1934
8536191,3326,3.84,1979
12743254,3327,3.92,1981
14090726,3328,3.33,2019
1559301,3329,3.49,2001
1216603,3330,3.72,1973
8024807,3331,4.04,1999
7413307,3333,4.04,2003
7441888,3334,3.21,1995
2978931,3336,3.47,1980
2157171,3337,3.6,1998
727528,3338,3.65,1991
8635446,3340,3.61,1972
2378780,3342,3.68,2003
6901314,3343,3.73,2014
5178911,3344,3.86,1995
10191247,3345,3.52,1990
1667014,3347,3.39,1996
2756930,3349,3.6,1984
5976956,3350,3.62,1994
17582317,3352,4.01,2002
4134245,3355,3.46,2001
1850719,3358,3.95,1976
2759100,3359,4.08,1988
2781903,3360,3.87,1975
7404544,3364,3.54,1968
1385454,3366,3.77,2017
2478228,3368,3.87,1966
21272581,3369,3.83,2005
6305857,3370,3.91,2004
7067054,3372,3.36,1926
3248142,3373,3.41,2007
26843048,3374,3.51,2016
1810360,3376,3.83,1997
5143293,3377,3.59,2013
11715110,3378,3.65,2011
895475,3379,3.85,1972
14729652,3380,3.55,2019
1376273,3381,3.65,2001
6977866,3384,3.71,2015
2076913,3385,3.95,1958
2199354,3387,3.61,2009
6607249,3389,3.99,1998
5208307,3392,3.64,2012
25993243,3393,3.71,2023
4851644,3395,4.05,1973
4753220,3396,3.91,1961
4515278,3397,3.86,1997
3961117,3398,4.17,1960
4223776,3399,4.01,2000
6242269,3403,3.57,1993
11264321,3404,3.73,1995
4056274,3405,3.75,1990
1018010,3407,3.96,2012
8813369,3410,3.36,2006
4220929,3411,3.45,2012
10971665,3412,3.66,2006
10389637,3413,3.41,2017
1032140,3414,3.5,1994
8905190,3415,3.8,1997
2371643,3419,3.96,1987
3287686,3420,4.02,1988
11127464,3421,3.21,2017
2008901,3422,3.88,1965
6799666,3423,3.91,1984
4586441,3425,3.54,2003
21520354,3426,3.56,2021
8643559,3427,3.98,2001
8769200,3428,4.19,1989
1165185,3431,3.21,1997
2241857,3435,3.5,2009
28822675,3437,3.23,2023
11257386,3438,3.65,1993
4238287,3439,3.67,2004
12995467,3444,3.47,2007
4881735,3445,3.21,2011
1056313,3448,3.88,2002
2913303,3449,3.95,1988
2549066,3451,3.34,1987
10255875,3453,3.88,2004
612247,3454,3.68,1994
8159482,3455,3.65,2015
14610889,3457,3.98,1987
11675443,3458,3.2,2018
1193631,3459,3.38,1984
1203355,3461,3.45,2007
3227267,3462,3.6,1972
2220110,3463,3.98,1957
1569002,3465,4.0,1984
3546403,3466,4.17,1969
2131581,3468,3.27,2010
2757111,3471,3.79,1991
24641933,3472,3.88,1965
7515560,3473,3.96,1961
4004667,3475,3.6,1990
1757701,3476,3.6,2007
1193353,3477,3.65,1996
2571281,3478,4.07,1957
873258,3479,3.26,1999
11604602,3482,3.69,2001
20904019,3483,3.21,2022
14433915,3484,3.31,2019
24984520,3485,3.59,2022
5510157,3486,3.65,2004
9322896,3487,3.83,1997
4556212,3491,3.59,1997
1524058,3492,3.68,1999
2861997,3493,3.7,1999
9160825,3494,3.83,2007
14433915,3498,3.55,2019
1353861,3500,3.83,1979
1947814,3502,3.59,1975
28825402,3503,3.3,2023
1626589,3504,3.39,2006
2088556,3505,3.85,1995
1066768,3506,3.26,2018
9989713,3507,3.78,1993
595350,3509,3.21,2003
1036832,3510,3.93,1980
2154216,3511,3.98,1987
1069404,3512,3.65,2001
4025699,3513,3.64,2003
1089856,3517,3.56,1998
1148556,3518,3.63,1996
8244877,3519,3.88,2000
4790574,3520,3.93,1977
3716466,3521,3.76,2011
10140610,3524,3.62,2001
7245779,3526,3.39,1997
10890274,3528,3.86,1998
15149647,3530,3.65,1999
3593072,3532,4.0,1959
6420873,3533,4.0,1990
3015617,3534,3.97,1996
15369897,3535,3.46,2020
1647321,3536,3.72,1976
1215611,3537,3.67,2006
7079561,3538,3.81,1977
2573941,3539,3.93,1986
8666892,3540,4.22,1980
2023103,3541,3.26,1986
4419028,3542,3.29,2013
5926338,3543,3.66,2004
14227455,3548,3.38,2019
1573309,3549,3.67,2008
7610410,3554,3.64,1990
5144443,3556,3.66,2009
25915297,3559,3.07,2023
