"id","rank","rating","year"
23230595,1640,3.31,2020
18806131,1642,3.33,2021
1012873,1653,3.32,2007
28097086,1655,3.33,2022
15863238,1658,3.32,2019
515128,1659,3.33,2002
13986005,1660,3.43,2010
3698335,1662,3.32,2012
19724806,1667,3.31,2020
13590709,1670,3.32,2019
229943,1672,3.31,1993
26632283,1675,3.32,2022
524888,1676,3.3,1991
15573541,1682,3.3,2020
14851431,1692,3.29,2020
13809199,1698,3.29,2000
25728574,1699,3.31,2022
21130687,1700,3.31,2021
3257197,1702,3.31,2011
21591409,1704,3.49,2021
129338,1709,3.31,2002
23522081,1710,3.31,2022
609498,1712,3.64,2000
11014531,1714,3.27,2017
2334352,1719,3.29,2009
19525324,1723,3.44,2020
21341488,1724,3.46,2020
7687750,1727,3.3,2016
1076449,1729,3.61,1996
17972506,1735,3.29,2021
12279056,1740,3.27,2016
8703972,1749,3.29,1992
10792929,1753,3.84,2012
545010,1754,3.27,1993
11038651,1756,3.29,2017
775735,1757,3.28,2005
12176984,1758,3.28,2017
14107016,1761,3.3,2019
12056786,1763,3.29,2016
113613,1764,3.29,1998
242144,1773,3.29,2003
8367838,1777,3.27,2016
16095908,1780,3.28,2020
4785196,1781,3.28,2013
12867534,1783,3.26,2018
1542680,1788,3.44,2008
11156609,1789,3.56,2017
19717285,1790,3.27,2021
23651915,1794,3.25,2022
28144366,1795,3.27,2013
585475,1797,3.52,2001
28029759,1798,3.7,2023
14279650,1803,3.28,2019
23128550,1806,3.27,1993
14921859,1809,3.28,2020
13890078,1817,3.71,2015
26191898,1821,3.27,2022
15572478,1822,3.27,2020
13230929,1825,3.27,2019
2857787,1835,3.58,2011
27992307,1836,3.66,2017
25307680,1840,3.25,2019
1058891,1844,3.58,2003
13919454,1845,3.26,2019
12166117,1848,3.48,2017
12714993,1850,3.26,2018
10388011,1853,3.25,2017
9632662,1855,3.27,2016
3774343,1863,3.77,2011
19830643,1864,3.27,2021
26303507,1868,3.26,2023
26049313,1870,3.27,2022
28632868,1875,3.26,2023
14474083,1876,3.26,2018
14727413,1880,3.24,2019
677855,1885,3.29,1992
1573999,1888,3.25,1998
27974637,1889,3.26,2012
23950220,1890,3.25,2022
10693143,1891,3.5,2017
226224,1892,3.25,1999
1058962,1893,3.26,2007
14086308,1897,3.24,2019
10706580,1898,3.2,2017
531837,1903,3.55,1994
6906849,1908,3.29,2014
7961290,1911,3.92,1998
12647764,1915,3.23,2018
23829443,1916,3.24,2022
15021554,1918,3.23,2019
2941202,1927,3.36,2009
20746330,1928,3.23,2021
334658,1932,3.33,1996
12126148,1933,3.33,2018
23627867,1934,3.25,2022
26452811,1935,3.55,2023
183023,1938,3.23,1985
13666490,1941,3.76,2017
2881319,1945,3.23,1989
18950419,1946,3.24,2021
24593105,1950,3.42,2022
27413232,1952,3.23,2021
12865202,1954,3.23,1992
5595476,1956,3.25,2014
1115078,1957,3.53,2007
157304,1959,3.24,1998
4733367,1960,3.45,2013
15791417,1968,3.28,2018
27756549,1969,3.6,2022
7292633,1970,3.22,2011
26258042,1971,3.26,2023
23980022,1978,3.22,2021
26277842,1981,3.47,2022
2985897,1983,3.24,2011
449242,1986,3.24,2004
3248173,1988,3.34,2011
22605218,1990,3.25,2022
8476220,1991,3.27,1994
6402960,1993,3.38,2014
248450,1999,3.22,1985
28687825,2000,3.18,2023
8229833,2001,3.23,1999
3757946,2002,3.21,2009
15047904,2008,3.24,2020
23745029,2009,3.43,2020
19392577,2013,3.33,2021
15041038,2018,3.27,2019
22209427,2020,3.32,2021
27993795,2021,3.72,2014
23980022,2023,3.2,2022
820622,2032,3.53,2004
14389154,2036,3.31,2019
2876649,2039,3.29,2011
12891955,2043,3.3,2018
6319665,2056,3.23,2013
8050185,2063,3.26,2011
15857537,2065,3.23,2020
15528468,2067,3.23,2019
20442940,2070,3.22,2020
424127,2074,3.22,2005
17194588,2075,3.53,2020
8841976,2076,3.72,2016
19593823,2085,3.46,2019
16171256,2091,3.3,2020
721159,2093,3.21,2004
22079884,2101,3.45,2021
28966417,2115,3.22,2022
708650,2118,3.75,1995
10137301,2119,3.2,2017
27488703,2123,3.21,2023
1570874,2125,3.19,2008
13981256,2127,3.35,2019
20512999,2128,3.21,2020
4553682,2131,3.24,1990
3707443,2134,3.48,2021
10794226,2138,3.53,2012
9457751,2142,3.45,2015
12250408,2143,3.19,2012
4907248,2145,3.16,2013
13548874,2146,3.18,2018
225814,2147,3.17,1992
1213722,2149,3.17,2006
26187137,2150,3.39,2022
11303390,2153,3.27,2017
479844,2154,3.28,1992
2079186,2157,3.18,2023
202679,2159,3.48,2001
27650295,2161,3.21,2023
13594301,2163,3.18,2017
511446,2166,3.18,2002
11000442,2172,3.33,2023
7567149,2179,3.15,2015
2572415,2196,3.35,2010
2223549,2197,3.39,2010
20419087,2199,3.18,2019
1490931,2200,3.2,2008
17354392,2208,3.2,2021
383188,2210,3.5,1993
72030,2214,3.19,2000
28536448,2218,3.18,2021
1321965,2224,3.33,2008
15046642,2236,3.16,2011
13905992,2247,3.14,2017
319359,2255,3.27,1986
69513,2258,3.4,1996
15118808,2259,3.81,2018
6390951,2262,3.45,2018
7696689,2268,3.16,2015
14067348,2270,3.29,2016
18208396,2273,3.16,2021
6347712,2276,3.63,2009
18823471,2277,3.15,2021
13496127,2278,3.17,2018
23059967,2279,3.19,2020
26530556,2280,3.36,2022
11519379,2282,3.15,2018
1928936,2284,3.17,1987
654929,2286,3.26,1993
20705839,2288,3.14,2021
138048,2289,3.16,1989
13983203,2292,3.16,2011
1822079,2305,3.64,2009
22889300,2307,3.15,2022
27607452,2310,3.15,2021
17824621,2314,3.31,2021
19814902,2320,3.15,2021
24326453,2321,3.25,2022
9978119,2327,3.43,1998
27240960,2332,3.57,2022
16000043,2341,3.13,2020
28705126,2344,3.1,2023
10440150,2352,3.19,2016
8050185,2357,3.16,2009
15230254,2358,3.17,2020
9962402,2359,3.51,1998
13511488,2361,3.13,2018
3815253,2362,3.15,2011
917478,2363,3.15,2004
24811577,2370,3.14,2022
10403729,2373,3.41,1996
359853,2375,3.24,1993
27756528,2376,3.46,2020
28798549,2378,3.15,2023
3575581,2380,3.61,2001
13415882,2383,3.35,2018
19114657,2385,3.11,2016
5589137,2391,3.56,2012
23009183,2392,3.13,2022
585208,2394,3.12,1989
15258273,2395,3.71,2019
10595619,2400,3.17,2017
14045458,2407,3.12,2019
4963107,2410,3.89,2008
6445171,2412,3.39,1994
14597117,2416,3.12,2020
2243615,2422,3.33,2006
27388401,2427,3.27,2022
13475026,2435,3.5,2007
1639980,2441,3.37,1993
19101976,2444,3.07,2020
7685872,2445,3.08,2015
448748,2450,3.11,1998
23190866,2453,3.1,2020
14671216,2455,3.32,2019
8567575,2456,3.43,2014
9466958,2463,3.11,2011
11927368,2467,3.09,2018
264149,2469,3.42,2004
791499,2472,3.19,2004
27292566,2473,3.1,2022
1022835,2474,3.18,2023
12401425,2475,3.29,2018
4485724,2479,3.47,2013
7239220,2491,3.39,2015
16235621,2501,3.25,2020
586930,2502,3.51,2005
14419103,2504,3.08,2019
26967245,2505,3.12,2023
25599346,2506,3.09,2019
11482350,2508,3.14,2017
13580626,2516,3.32,1995
2065445,2517,3.09,2009
18820321,2518,3.08,2020
66179,2522,3.21,1998
26848160,2523,3.09,2018
19109785,2525,3.28,2021
23180168,2533,3.18,2021
9520034,2534,3.09,2016
8556556,2537,3.11,2015
8658348,2539,3.09,2016
1627530,2540,3.24,1991
1213717,2541,3.43,1992
27750612,2546,3.04,2023
12757005,2550,3.26,2015
2025245,2553,3.31,2006
8442690,2556,3.5,2015
13792285,2560,3.25,2019
8037782,2561,3.08,2016
3133659,2562,3.37,2011
10192831,2566,3.08,2015
15248644,2568,3.16,2018
6970285,2570,3.07,2015
11890234,2578,3.16,2017
997513,2579,3.24,2023
15456202,2584,3.07,2020
1340285,2588,3.33,2008
238866,2589,3.29,1993
19249399,2591,3.07,2020
22840223,2597,3.43,2017
28489084,2600,3.08,2023
12802331,2601,2.98,2004
395503,2603,3.53,2004
12222636,2607,3.06,2010
28714630,2616,3.09,2023
23610773,2617,3.19,2021
334710,2618,3.27,1999
393913,2619,3.07,1992
23642675,2620,3.18,2022
5507246,2621,3.05,2014
19122835,2622,3.0,2020
814146,2624,3.29,2006
5882826,2631,3.19,2014
10449315,2634,3.07,2014
2983049,2638,3.06,2011
12666899,2640,3.08,2018
18961552,2644,3.51,2020
19753,2651,3.06,1984
16246116,2652,3.01,2018
15956450,2656,3.18,2020
17654314,2661,3.08,2020
361912,2664,3.06,1994
9684943,2668,3.08,2016
393939,2671,3.05,1997
15442932,2672,3.58,2019
7305487,2674,3.1,2022
12861404,2677,3.05,2018
229204,2686,3.05,2003
228370,2691,3.61,1999
17766757,2693,3.16,2021
2690887,2696,3.38,1995
20793733,2698,3.5,2021
22197592,2699,3.65,2021
1272218,2702,3.27,2007
227199,2711,3.05,1986
5470557,2712,3.21,2013
15131647,2714,3.1,2019
13808374,2716,3.97,2017
6530302,2718,3.4,2001
20803480,2722,3.02,2021
26421392,2724,3.06,2019
2239585,2727,3.41,2008
14674418,2728,3.06,2020
19195288,2730,3.06,2021
319314,2731,3.02,1987
13911679,2735,3.05,2019
2419268,2736,3.51,2007
9616382,2738,3.07,2014
9655682,2739,3.19,2022
7757351,2744,3.6,2008
6082692,2751,2.98,2009
20793367,2754,3.28,2021
23331995,2755,3.34,2020
23942654,2764,3.23,2017
25566865,2765,3.27,2022
1546279,2766,3.1,2008
16801683,2767,3.29,2020
27746589,2769,3.38,2023
28685377,2775,3.24,2023
23425655,2779,3.22,2022
13488250,2780,3.28,2005
220653,2782,3.32,1990
4886261,2783,3.37,2013
11095386,2786,3.37,2014
22667699,2788,3.48,2020
27671517,2792,3.47,2022
15290627,2799,3.3,2020
16101900,2800,3.02,2015
997212,2801,3.02,2007
9362544,2805,3.66,2004
9902688,2809,3.15,2017
9630334,2810,3.74,2005
17211643,2813,3.22,2003
3185209,2818,3.0,2005
1415968,2819,3.43,2006
25476091,2820,3.49,2017
140312,2823,3.03,1999
14050737,2824,3.36,2019
4708754,2827,3.02,2013
2948033,2832,3.19,2011
23449508,2833,3.37,2021
27620130,2839,2.99,2019
28144366,2844,3.02,2012
17137425,2847,3.97,2017
17700181,2852,3.3,2021
27344109,2861,2.96,2023
22532270,2862,3.06,2021
3268370,2868,3.02,2011
1748709,2870,3.31,2009
19660510,2874,2.92,2020
13817510,2875,3.01,2018
27573111,2876,3.33,2023
140785,2884,3.14,1987
11708332,2885,3.24,2018
24068945,2887,3.01,2022
13349990,2891,4.08,2019
11851186,2894,3.35,2018
23888648,2900,3.81,2018
27552957,2902,2.98,2022
29021125,2903,2.98,2020
245705,2904,2.97,2003
483079,2905,3.14,2005
18390061,2907,2.95,2016
15366225,2908,3.07,2016
4483385,2911,3.77,2002
4083880,2914,3.55,1999
13723570,2915,2.99,2019
505956,2917,3.52,2000
24130619,2918,2.99,2021
26683160,2923,3.54,2022
1401914,2925,3.93,2007
20567968,2928,2.97,2019
16618092,2936,3.01,2020
21082204,2937,3.72,2016
28357222,2941,3.03,2021
454089,2949,3.39,1997
8291977,2950,3.61,1998
5117803,2951,3.57,2006
13374655,2956,3.13,2018
22514021,2957,3.18,2021
310452,2958,3.54,2001
16767975,2959,3.63,2019
14727315,2966,3.27,2020
26815940,2970,3.22,2021
23977988,2972,2.94,2021
15347487,2988,3.31,2017
802073,2995,3.45,1999
478811,3004,3.45,2001
8446430,3010,3.2,2015
13087301,3017,3.08,2019
18532549,3020,3.26,2019
21344812,3022,2.98,2021
5306139,3023,3.03,2013
1835228,3024,3.26,1989
1396487,3032,3.26,1998
8533581,3035,3.26,1994
12553115,3036,3.31,2017
738208,3046,3.48,2002
1440282,3049,3.61,2002
4772962,3058,3.88,2012
15828676,3060,2.99,2020
21382240,3061,3.19,2021
9751483,3064,2.92,2017
7706346,3070,2.97,2015
748558,3072,3.42,2005
22382566,3075,3.56,2019
28932358,3076,3.12,2023
8526825,3077,3.11,2016
20265673,3081,3.43,2020
5822514,3082,3.53,2010
7120147,3084,3.25,2015
9881434,3088,3.73,2016
27637440,3092,3.52,2022
38126,3094,3.37,1996
3020997,3096,2.95,2011
27812766,3099,3.17,2023
14452418,3100,3.27,2019
19727188,3102,3.27,2021
14539177,3103,2.92,2019
10266650,3107,2.92,2017
1577608,3110,3.28,2003
4168826,3114,3.75,2012
2059822,3116,3.31,2006
4491470,3120,3.4,2013
25940767,3121,3.5,2020
13496127,3128,3.4,2018
8172615,3131,3.1,2013
13648316,3133,2.94,2019
1107435,3135,2.91,2000
16119481,3136,2.95,2020
1290018,3137,2.93,2002
3629209,3144,2.89,2002
15026964,3145,2.88,2016
27241164,3150,3.04,2022
11716517,3156,2.91,2018
10070523,3158,3.48,2017
14326868,3161,3.05,2019
16319346,3162,2.96,2020
13117915,3166,2.92,2018
13254569,3171,2.93,2017
213632,3175,3.1,2002
12906564,3181,3.82,2018
839934,3184,3.43,1998
13786279,3185,2.9,2019
5520379,3189,3.36,1993
10195421,3191,3.53,1996
16294592,3196,3.3,2019
515177,3197,3.31,2002
16450383,3201,3.01,2019
1406710,3202,3.17,2005
1807922,3206,3.12,2008
26646029,3213,3.47,2022
16287790,3216,3.28,2021
4476276,3217,3.37,2013
16105917,3221,2.9,2020
1215571,3225,3.46,2008
1497176,3229,3.42,2003
14275792,3231,3.56,2014
14141946,3232,3.28,2019
4106328,3237,2.88,2012
22421218,3240,3.35,2017
802313,3241,3.33,2006
26124674,3244,3.32,2022
10182195,3250,3.33,2017
15029141,3252,3.42,1994
13876514,3253,3.53,2019
6692467,3254,2.87,2015
11975514,3257,3.15,2018
11977010,3264,2.92,2018
1905125,3267,3.25,1997
11577245,3269,3.38,2017
11207632,3271,3.88,2017
7035161,3276,3.35,2014
22674776,3277,3.55,2020
302126,3278,2.91,1993
2385335,3287,3.68,2000
21891226,3291,3.31,2020
27989805,3294,3.58,2020
15341413,3297,3.64,2010
27295779,3299,3.16,2021
19054936,3305,2.9,2020
764523,3306,3.58,2006
9022022,3307,3.53,2007
16578819,3311,2.87,2020
9289694,3312,2.88,2016
103379,3313,2.86,2018
15995752,3316,3.34,2022
24832577,3317,2.88,2022
24534281,3321,2.89,2022
2749196,3322,2.88,2009
11025828,3325,3.21,2014
22627451,3334,3.31,2022
4807713,3336,3.28,2013
3004326,3339,2.89,2011
4027998,3341,3.02,2012
10277093,3346,2.89,2016
21053104,3349,3.77,2004
13953461,3352,2.82,2018
10192767,3356,3.37,2022
27445764,3357,3.38,2023
14144868,3362,3.56,2019
15744530,3364,2.89,2019
13479479,3367,2.83,2018
21611749,3368,3.35,2021
19365487,3369,3.01,2021
14446433,3370,2.87,2019
13814726,3372,3.06,2019
15176047,3373,3.18,2012
3804258,3376,3.54,2009
7952312,3378,2.85,2016
11001761,3379,2.86,2017
24121475,3385,3.09,2022
25425040,3386,3.23,2022
101297,3391,2.86,1986
16059297,3392,3.25,2020
809507,3394,3.33,2006
15253405,3396,3.36,2018
5482930,3397,3.44,1999
23230631,3406,3.41,2021
24960409,3410,3.08,2022
10026044,3411,3.25,2016
28589770,3412,2.85,2023
21654718,3417,2.97,2021
23378402,3420,3.4,2021
4572305,3423,3.36,2008
6176670,3424,2.88,2014
27773808,3427,3.25,2023
5386739,3428,3.33,1999
21138277,3429,3.3,2021
9299403,3437,2.86,2016
11280585,3439,3.01,2017
10482776,3443,3.33,2015
13781108,3453,3.29,2019
