1420775,Paul Diddy,,1,Berlin
374044,Sally Herbert,,2,United Kingdom
680474,Yale Evelev,,1,New York
78755,Natalia Lafourcade,1984,2,Mexico
333455,Bernie Grundman,1943,1,United States
366998,Cyril Atef,1968,1,France
1435703,El David Aguilar,1983,1,Mexico
24183,Marc Ribot,1954,1,United States
526380,Maureen Evans,1940,2,United Kingdom
281589,Sebastian Steinberg,1959,1,United States
43695,Soft Machine,1966,,United Kingdom
108879,Elton Dean,1945,1,United Kingdom
124403,Hugh Hopper,1945,1,United Kingdom
331020,Jimmy Hastings,1938,,United Kingdom
356113,Mike Ratledge,1943,1,United Kingdom
356158,Nick Evans,1947,1,United Kingdom
10169,Robert Wyatt,1945,1,United Kingdom
40763,The Cannonball Adderley Quintet,,,United States
716605,Buck Clarke,,1,United States
1081944,"David Rubinson & Friends, Inc.",,,United States
457992,Patrick Gleeson,,1,United States
366385,Rashied Ali,1935,1,United States
1180561,Don Heckman,1932,1,United States
5436,Ron Carter,1937,1,United States
51922,Alice Coltrane,1937,2,United States
32394,Sonny Sharrock,1940,1,United States
3947,Bill Laswell,1955,1,United States
168338,Charnett Moffett,1967,1,United States
242063,Howie Weinberg,,1,Los Angeles
252548,Jason Corsaro,1959,1,United States
216107,Nicky Skopelitis,1949,1,United States
298450,Oz Fritz,,1,United States
3935,Robert Musso,,,United States
8818,Coleman Hawkins,1904,1,United States
105085,Gigi Gryce,1925,1,United States
572603,Orrin Keepnews,1923,1,United States
1376982,Paul Bacon,1923,1,United States
414919,Ray Copeland,1926,1,United States
23412,Thelonious Monk,1917,1,United States
42157,Wilbur Ware,1923,1,United States
548910,Al McKibbon,1919,1,United States
379295,Conte Candoli,1927,1,United States
395803,David Sherr,1941,1,United States
527005,Dick Nash,1928,1,United States
694691,Don Schlitten,1932,1,United States
447285,Horace Tapscott,1934,1,United States
804868,Ira Gitler,1928,1,United States
676298,Pete Christlieb,1945,1,United States
443107,Ray Draper,1940,1,United States
8821,Sonny Criss,1927,1,United States
7371,Teddy Edwards,1924,1,United States
33800,Duke Ellington and His Orchestra,1927,,United States
414917,George Avakian,1919,1,United States
486959,George Wein,1925,1,United States
404379,Billy Harper,1943,1,United States
5420,Kenny Barron,1943,1,United States
1129925,Malcolm Pinson,1941,1,United States
495370,Leonard Feather,1914,1,United Kingdom
5189,Grant Green,1935,1,United States
371185,Al Harewood,1923,1,United States
386174,Bob Cranshaw,1932,1,United States
36141,Bobby Hutcherson,1941,1,United States
132339,Duke Pearson,1932,1,United States
1160244,James Jordan,1953,1,United States
9305,Lee Morgan,1938,1,United States
356276,Alan Silva,1939,1,United States
141836,Andrew Cyrille,1939,1,United States
356265,Beaver Harris,1936,1,United States
317160,Bob Cunningham,1934,1,United States
93524,Carla Bley,1936,2,United States
8314,Cecil Taylor,1929,1,United States
5349,Eddie Gomez,1944,1,Puerto Rico
5325,Frank Wess,1922,1,United States
36913,Gato Barbieri,1934,1,Argentina
910818,George Barrow,1921,1,United States
611705,Kent Carter,1939,1,United States
371197,Lew Tabackin,1940,1,United States
515087,Michael Mantler,1943,1,Austria
732564,Paul Haines,1933,1,Canada
5527,Randy Brecker,1945,1,United States
620748,Reggie Johnson,1940,1,United States
1058022,Robert Northern,1934,1,United States
949191,Steve Marcus,1939,1,United States
44524,Steve Swallow,1940,1,United States
2315419,The Ornette Coleman Double Quartet,,,United States
354504,Ed Blackwell,1929,1,United States
354605,Scott LaFaro,1936,1,United States
270059,Tom Dowd,1925,1,United States
36060,Charlie Rouse,1924,1,United States
416569,Don Hunstein,1928,1,United States
366547,Frankie Dunlop,1928,1,United States
742322,John Ore,1933,1,United States
1388126,Willis Conover,1920,1,United States
549982,Matana Roberts,1978,2,United States
765643,David Ryshpan,,1,Canada
1623299,Ellwood Epps,,1,Canada
1623303,Fred Bazil,,1,Canada
1623296,Gitanjali Jain,,2,Canada
1129457,Heino Leja,1963,1,Germany
1329666,Jason Sharp,,1,Canada
805233,Jonah Fortune,,1,Canada
1435191,Lisa Gamble,,2,Canada
1206557,Marie Davidson,1987,2,Canada
1178299,Nicolas Caloia,,1,Canada
477931,Radwan Moumneh,,1,Montréal
247191,Thierry Amar,,1,Canada
1232127,Xarah Dion,1984,2,Canada
46088,Gil Evans,1912,1,United States
9040,Anthony Braxton,1945,1,United States
311178,Gerry Hemingway,1955,1,United States
1671185,Graham Lock,1948,1,United Kingdom
315309,Marilyn Crispell,1947,2,United States
366245,Mark Dresser,1952,1,United States
1514808,Niklaus Troxler,1947,1,Switzerland
426001,Larry Gales,1936,1,United States
