id;genres
21256;jazz-funk,bebop,jazz fusion,big band,post-bop,cool jazz
31883;jazz-funk,jazz fusion
31886;jazz-funk,jazz fusion
1112;crossover jazz,jazz fusion,big band,jazz,cool jazz
1117;jazz fusion,jazz
29371;jazz fusion
29374;jazz fusion
31946;jazz fusion
1010;crossover jazz,jazz fusion,jazz
4929;crossover jazz,jazz fusion,jazz
7225;jazz
20415;jazz-funk,crossover jazz,jazz fusion,jazz
25114;crossover jazz,jazz,latin jazz,afro-cuban jazz
1611;jazz-funk,crossover jazz,bebop,hard bop,swing music,jazz fusion,post-bop,jazz,cool jazz
2432;crossover jazz,latin jazz,jazz fusion,jazz,cool jazz
12184;crossover jazz,jazz fusion,big band,cool jazz
30146;jazz-funk,crossover jazz,cool jazz
4066;crossover jazz,bebop,swing music,jazz fusion,big band,jazz
2112;jazz-funk,crossover jazz,bebop,hard bop,latin jazz,jazz fusion,free jazz,jazz,post-bop
10401;crossover jazz,hard bop,latin jazz,big band,free jazz,post-bop
8080;crossover jazz,bebop,hard bop,jazz fusion,free jazz,jazz,post-bop
1454;jazz-funk,crossover jazz,bebop,jazz fusion,jazz,post-bop
3946;bebop,hard bop,jazz
4444;crossover jazz,bebop,latin jazz,post-bop
28101;bebop,latin jazz,jazz fusion,jazz,post-bop
1938;crossover jazz,jazz fusion,jazz,post-bop
19840;jazz fusion
23159;jazz fusion
31992;jazz fusion
31994;jazz fusion
185;jazz fusion,jazz,latin jazz,post-bop
6389;jazz fusion,jazz
9028;jazz fusion,jazz
9025;jazz fusion,jazz
32006;jazz fusion
32008;jazz fusion
9027;jazz fusion,jazz
21177;latin jazz
13990;swing music
32092;nan
32094;nan
32096;nan
32097;nan
32098;nan
32099;nan
32100;nan
32101;nan
32102;nan
32104;nan
32107;nan
2958;jazz-funk,crossover jazz,swing music,jazz fusion,big band,jazz
5766;jazz-funk,jazz fusion,jazz
13026;jazz fusion,jazz
13975;jazz fusion,jazz
22509;jazz-funk,jazz,post-bop
32081;jazz
32085;jazz
32087;jazz
32088;jazz
894;nan
897;latin jazz
898;latin jazz
900;nan
901;latin jazz
903;nan
15842;jazz,latin jazz
19235;nan
26381;latin jazz,afro-cuban jazz
32062;nan
32064;nan
32066;nan
32067;nan
32075;nan
32077;nan
4959;jazz fusion
4964;nan
4966;nan
32176;nan
32203;nan
32204;nan
32153;nan
24678;nan
8203;nan
32168;nan
8202;nan
20944;nan
8198;nan
2352;nan
8525;nan
32161;nan
32160;nan
2356;nan
32157;nan
20946;nan
2344;nan
8192;nan
8193;nan
8194;nan
519;jazz fusion
32237;jazz fusion
18386;jazz-funk,jazz fusion,jazz,acid jazz
32244;jazz fusion
311;jazz fusion,jazz
525;jazz fusion,jazz
2019;jazz
32245;jazz
32246;jazz
6535;jazz
25755;jazz
3008;bebop,hard bop,jazz fusion,jazz,post-bop
3006;jazz-funk,bebop,hard bop,jazz fusion,big band,cool jazz,jazz,post-bop
23386;jazz-funk,bebop,hard bop,post-bop
33599;bebop,hard bop
11060;latin jazz,afro-cuban jazz
33601;latin jazz,afro-cuban jazz
33602;latin jazz,afro-cuban jazz
6531;latin jazz,afro-cuban jazz
33605;latin jazz,afro-cuban jazz
8036;latin jazz,afro-cuban jazz
3838;nan
11063;nan
11064;nan
10343;nan
868;jazz fusion,jazz
870;jazz-funk,swing music,jazz fusion,jazz,cool jazz
10342;jazz-funk,jazz fusion,cool jazz
7725;jazz-funk,crossover jazz,jazz fusion,cool jazz,jazz,post-bop
11099;jazz,big band
11100;nan
22891;jazz,big band,swing music
11078;jazz,big band,swing music
11089;jazz,big band,swing music
11097;jazz,big band,swing music
11105;nan
11106;nan
10604;nan
10606;nan
10607;nan
10608;nan
4497;nan
4496;nan
10611;nan
10612;nan
3289;nan
1043;nan
10619;nan
10620;nan
10621;nan
10622;nan
10624;nan
10631;nan
10638;nan
10639;nan
10640;nan
10626;nan
10641;nan
10642;nan
8172;nan
10649;nan
8177;nan
8178;nan
10652;nan
8174;nan
10657;nan
10661;nan
10662;nan
1479;nan
5481;nan
10674;nan
10675;jazz
10676;nan
2237;jazz
10678;nan
10698;nan
6649;nan
10700;nan
6660;nan
10703;nan
10704;nan
10705;nan
10706;nan
10707;nan
10708;nan
10713;nan
10714;nan
10715;nan
10722;nan
10723;nan
10724;nan
10725;nan
10734;nan
10728;nan
10736;nan
10737;nan
10738;nan
10739;nan
10726;nan
10742;nan
10743;nan
10745;nan
10746;nan
10749;nan
10750;nan
10751;nan
33618;nan
33619;nan
33620;nan
10769;nan
10770;nan
10771;nan
10772;nan
10773;nan
4414;nan
10776;nan
4420;nan
10778;nan
10779;nan
4421;nan
10781;nan
10783;nan
10784;nan
10785;nan
10786;nan
10787;nan
10788;nan
8370;nan
8371;nan
8375;nan
10795;nan
10796;nan
10797;nan
10798;nan
10801;nan
10802;nan
10803;nan
10804;nan
10805;nan
10806;nan
10807;nan
10808;nan
10813;nan
10814;nan
10815;nan
10816;nan
5623;jazz,acid jazz
10822;acid jazz
5620;acid jazz
10824;acid jazz
5627;jazz,acid jazz
5625;jazz,acid jazz
10832;jazz,big band
10833;jazz,big band
2580;jazz,big band
10835;jazz,big band,acid jazz
10836;jazz,big band
10837;jazz,big band
10838;jazz,big band
10839;jazz,big band
10840;jazz,big band
7795;jazz,big band
10842;jazz,big band
10844;jazz,big band
